4-character id, ALBH
begin date, 2015-01-01
end date, 2017-01-01
longitude, -123.487470777 E
latitude, 48.3897811345 N
units, meters**0 days**-1
date, north, east, vertical, north std. deviation, east std. deviation, vertical std. deviation
2015-03-31, -3.452708e-10, -3.264454e-10, 8.077042e-10, 1.510766e-09, 1.441718e-09, 1.961922e-09
2015-04-01, -5.192690e-10, -3.280410e-10, 9.210190e-10, 1.512378e-09, 1.442890e-09, 1.964044e-09
2015-04-02, -6.779564e-10, -3.245806e-10, 1.021643e-09, 1.514172e-09, 1.444290e-09, 1.966297e-09
2015-04-03, -8.129410e-10, -3.197227e-10, 1.107852e-09, 1.515918e-09, 1.445772e-09, 1.968340e-09
2015-04-04, -9.170099e-10, -3.169565e-10, 1.177788e-09, 1.517365e-09, 1.447146e-09, 1.969860e-09
2015-04-05, -9.846922e-10, -3.193216e-10, 1.229489e-09, 1.518294e-09, 1.448218e-09, 1.970621e-09
2015-04-06, -1.012609e-09, -3.290990e-10, 1.260949e-09, 1.518562e-09, 1.448837e-09, 1.970498e-09
2015-04-07, -9.996125e-10, -3.475476e-10, 1.270269e-09, 1.518146e-09, 1.448938e-09, 1.969506e-09
2015-04-08, -9.467638e-10, -3.747596e-10, 1.255899e-09, 1.517151e-09, 1.448560e-09, 1.967793e-09
2015-04-09, -8.572148e-10, -4.096835e-10, 1.216961e-09, 1.515798e-09, 1.447846e-09, 1.965626e-09
2015-04-10, -7.360391e-10, -4.503133e-10, 1.153597e-09, 1.514387e-09, 1.447013e-09, 1.963347e-09
2015-04-11, -5.900231e-10, -4.939996e-10, 1.067247e-09, 1.513230e-09, 1.446302e-09, 1.961314e-09
2015-04-12, -4.273822e-10, -5.378042e-10, 7.447370e-10, 1.512589e-09, 1.445925e-09, 1.961171e-09
2015-04-13, -2.573451e-10, -5.788200e-10, 6.106929e-10, 1.512613e-09, 1.446016e-09, 1.960465e-09
2015-04-14, -8.956943e-11, -6.144037e-10, 4.655556e-10, 1.513308e-09, 1.446600e-09, 1.960595e-09
2015-04-15, 6.657643e-11, -6.423184e-10, 3.153314e-10, 1.514539e-09, 1.447592e-09, 1.961477e-09
2015-04-16, 2.027560e-10, -6.608139e-10, 1.659804e-10, 1.516064e-09, 1.448826e-09, 1.962898e-09
2015-04-17, 3.122923e-10, -6.686778e-10, 2.292791e-11, 1.517595e-09, 1.450093e-09, 1.964563e-09
2015-04-18, 3.905782e-10, -6.652747e-10, -1.092628e-10, 1.518859e-09, 1.451192e-09, 1.966145e-09
2015-04-19, 4.352383e-10, -6.505677e-10, -2.270405e-10, 1.519650e-09, 1.451971e-09, 1.967350e-09
2015-04-20, 4.460830e-10, -6.251076e-10, -3.278744e-10, 1.519861e-09, 1.452346e-09, 1.967956e-09
2015-04-21, 4.249246e-10, -5.899780e-10, -4.101943e-10, 1.519497e-09, 1.452313e-09, 1.967844e-09
2015-04-22, 3.753259e-10, -5.466936e-10, -4.733363e-10, 1.518655e-09, 1.451934e-09, 1.967010e-09
2015-04-23, 3.023232e-10, -2.872400e-10, -5.175480e-10, 1.517504e-09, 1.456767e-09, 1.965560e-09
2015-04-24, 2.121301e-10, -2.001542e-10, -5.440536e-10, 1.516237e-09, 1.455962e-09, 1.963681e-09
2015-04-25, 1.118012e-10, -1.137460e-10, -5.551253e-10, 1.515039e-09, 1.455160e-09, 1.961610e-09
2015-04-26, 8.827697e-12, -3.118654e-11, -5.540711e-10, 1.514048e-09, 1.454450e-09, 1.959596e-09
2015-04-27, -8.934475e-11, 4.469484e-11, -5.450532e-10, 1.513341e-09, 1.453887e-09, 1.957856e-09
2015-04-28, -1.758519e-10, 1.114486e-10, -5.327064e-10, 1.512932e-09, 1.453486e-09, 1.956549e-09
2015-04-29, -2.449395e-10, 1.670442e-10, -3.849139e-10, 1.512775e-09, 1.453230e-09, 1.954501e-09
2015-04-30, -2.924078e-10, 2.099364e-10, -4.095793e-10, 1.512794e-09, 1.453084e-09, 1.954224e-09
2015-05-01, -3.159009e-10, 2.391603e-10, -4.435766e-10, 1.512896e-09, 1.453000e-09, 1.954380e-09
2015-05-02, -3.150038e-10, 2.544324e-10, -4.876951e-10, 1.512994e-09, 1.452927e-09, 1.954838e-09
2015-05-03, -2.911519e-10, 2.562205e-10, -5.413130e-10, 1.513015e-09, 1.452818e-09, 1.955432e-09
2015-05-04, -2.473963e-10, 2.457429e-10, -6.025724e-10, 1.512909e-09, 1.452637e-09, 1.955991e-09
2015-05-05, -1.880829e-10, 2.248769e-10, -6.686266e-10, 1.512647e-09, 1.452355e-09, 1.956361e-09
2015-05-06, -1.184908e-10, 1.959873e-10, -7.358696e-10, 1.512219e-09, 1.451956e-09, 1.956427e-09
2015-05-07, -4.445024e-11, 1.617142e-10, -8.001009e-10, 1.511628e-09, 1.451434e-09, 1.956115e-09
2015-05-08, 2.805693e-11, -3.358693e-12, -7.295802e-10, 1.510887e-09, 1.446117e-09, 1.956563e-09
2015-05-09, 9.331445e-11, -7.062051e-12, -7.533728e-10, 1.510018e-09, 1.445431e-09, 1.955486e-09
2015-05-10, 1.462896e-10, -1.189504e-11, -7.620086e-10, 1.509050e-09, 1.444650e-09, 1.954128e-09
2015-05-11, 1.830196e-10, -1.676804e-11, -7.504191e-10, 1.508026e-09, 1.443799e-09, 1.952604e-09
2015-05-12, 2.009243e-10, -2.062798e-11, -7.141190e-10, 1.507000e-09, 1.442910e-09, 1.951050e-09
2015-05-13, 1.990065e-10, -2.253569e-11, -6.497749e-10, 1.506041e-09, 1.442026e-09, 1.949606e-09
2015-05-14, 1.779107e-10, -2.176890e-11, -5.557383e-10, 1.505223e-09, 1.441198e-09, 1.948393e-09
2015-05-15, 1.398309e-10, -1.792810e-11, -4.324151e-10, 1.504619e-09, 1.440483e-09, 1.947500e-09
2015-05-16, 8.828167e-11, -1.101340e-11, -2.823772e-10, 1.504284e-09, 1.439934e-09, 1.946967e-09
2015-05-17, 2.776748e-11, -1.445921e-12, -1.101881e-10, 1.504238e-09, 1.439590e-09, 1.946780e-09
2015-05-18, -3.660637e-11, 9.974009e-12, 7.800698e-11, 1.504459e-09, 1.439463e-09, 1.946878e-09
2015-05-19, -9.953587e-11, 2.215821e-11, 2.750220e-10, 1.504872e-09, 1.439527e-09, 1.947157e-09
2015-05-20, -1.559014e-10, 3.384650e-11, 4.731784e-10, 1.505359e-09, 1.439714e-09, 1.947498e-09
2015-05-21, -3.405553e-10, 4.372565e-11, 6.647655e-10, 1.508808e-09, 1.439924e-09, 1.947783e-09
2015-05-22, -3.997598e-10, 5.054237e-11, 8.423723e-10, 1.508987e-09, 1.440046e-09, 1.947917e-09
2015-05-23, -4.381702e-10, 5.321160e-11, 9.991156e-10, 1.508857e-09, 1.439980e-09, 1.947850e-09
2015-05-24, -4.536148e-10, 1.615635e-10, 1.128825e-09, 1.508386e-09, 1.443675e-09, 1.947588e-09
2015-05-25, -4.455171e-10, 1.578766e-10, 1.226254e-09, 1.507624e-09, 1.443082e-09, 1.947191e-09
2015-05-26, -4.149716e-10, 3.026649e-11, 1.287345e-09, 1.506706e-09, 1.438432e-09, 1.946766e-09
2015-05-27, -3.647023e-10, 1.257225e-11, 1.200208e-09, 1.505822e-09, 1.437720e-09, 1.945350e-09
2015-05-28, -2.988848e-10, -8.631166e-12, 1.192519e-09, 1.505179e-09, 1.437154e-09, 1.945259e-09
2015-05-29, -2.228308e-10, -3.162743e-11, 1.145979e-09, 1.504947e-09, 1.436883e-09, 1.945496e-09
2015-05-30, -1.425556e-10, -5.432695e-11, 1.063754e-09, 1.505214e-09, 1.436994e-09, 1.946096e-09
2015-05-31, -6.428391e-11, -7.449549e-11, 9.508479e-10, 1.505953e-09, 1.437489e-09, 1.947032e-09
2015-06-01, 6.039908e-12, -9.002932e-11, 8.137442e-10, 1.507027e-09, 1.438271e-09, 1.948215e-09
2015-06-02, 6.317452e-11, -9.922681e-11, 6.599373e-10, 1.508216e-09, 1.439174e-09, 1.949512e-09
2015-06-03, 1.029043e-10, -1.010046e-10, 4.974196e-10, 1.509274e-09, 1.439998e-09, 1.950782e-09
2015-06-04, 1.222640e-10, -9.502009e-11, 3.341928e-10, 1.509985e-09, 1.440566e-09, 1.951899e-09
2015-06-05, 2.246300e-10, -2.228422e-10, 1.778399e-10, 1.507332e-09, 1.444650e-09, 1.952783e-09
2015-06-06, 1.699000e-10, -2.342281e-10, 3.517109e-11, 1.507078e-09, 1.444453e-09, 1.953413e-09
2015-06-07, 9.497731e-11, -2.365600e-10, -8.805907e-11, 1.506450e-09, 1.443950e-09, 1.953825e-09
2015-06-08, 3.834569e-12, -2.307416e-10, -1.873677e-10, 1.505654e-09, 1.443312e-09, 1.954105e-09
2015-06-09, -9.831675e-11, -2.182616e-10, -2.596920e-10, 1.504944e-09, 1.442747e-09, 1.954367e-09
2015-06-10, -2.053639e-10, -2.010058e-10, -3.034698e-10, 1.504557e-09, 1.442450e-09, 1.954723e-09
2015-06-11, -3.107149e-10, -1.809987e-10, -3.186508e-10, 1.504655e-09, 1.442548e-09, 1.955260e-09
2015-06-12, -4.077526e-10, -1.601224e-10, -3.066444e-10, 1.505288e-09, 1.443073e-09, 1.956024e-09
2015-06-13, -4.902589e-10, -1.398910e-10, -2.702047e-10, 1.506380e-09, 1.443953e-09, 1.957009e-09
2015-06-14, -4.672297e-10, -1.213416e-10, -2.132527e-10, 1.510489e-09, 1.445034e-09, 1.958165e-09
2015-06-15, -5.006831e-10, -1.050581e-10, -1.406276e-10, 1.511909e-09, 1.446125e-09, 1.959414e-09
2015-06-16, -5.091378e-10, -9.128283e-11, -5.776631e-11, 1.513177e-09, 1.447046e-09, 1.960668e-09
2015-06-17, -4.901468e-10, -8.004241e-11, 2.967754e-11, 1.514132e-09, 1.447674e-09, 1.961853e-09
2015-06-18, -4.427462e-10, -7.121698e-11, 1.162433e-10, 1.514709e-09, 1.447967e-09, 1.962923e-09
2015-06-19, -4.536092e-10, -6.453084e-11, 1.970496e-10, 1.512215e-09, 1.447975e-09, 1.963866e-09
2015-06-20, -3.489635e-10, -5.949970e-11, 2.680990e-10, 1.512201e-09, 1.447814e-09, 1.964699e-09
2015-06-21, -2.225606e-10, 6.430134e-11, 3.264607e-10, 1.512124e-09, 1.444051e-09, 1.965459e-09
2015-06-22, -8.013071e-11, 5.458384e-11, 3.703213e-10, 1.512152e-09, 1.443967e-09, 1.966188e-09
2015-06-23, 7.161019e-11, 4.695438e-11, 2.926448e-10, 1.512405e-09, 1.444114e-09, 1.967913e-09
2015-06-24, 2.253759e-10, 4.184552e-11, 3.036365e-10, 1.512932e-09, 1.444521e-09, 1.968642e-09
2015-06-25, 3.737088e-10, 3.891926e-11, 3.020003e-10, 1.513696e-09, 1.445137e-09, 1.969362e-09
2015-06-26, 5.093232e-10, 3.704558e-11, 2.896386e-10, 1.514593e-09, 1.445852e-09, 1.970033e-09
2015-06-27, 6.254031e-10, 3.454004e-11, 2.691409e-10, 1.515483e-09, 1.446529e-09, 1.970596e-09
2015-06-28, 7.158863e-10, 2.957952e-11, 2.436797e-10, 1.516224e-09, 1.447038e-09, 1.970995e-09
2015-06-29, 7.757676e-10, 2.064508e-11, 2.168554e-10, 1.516712e-09, 1.447289e-09, 1.971192e-09
2015-06-30, 8.014280e-10, 6.841681e-12, 1.924836e-10, 1.516903e-09, 1.447257e-09, 1.971183e-09
2015-07-01, 7.909584e-10, -1.199375e-11, 1.743290e-10, 1.516821e-09, 1.446982e-09, 1.971011e-09
2015-07-02, 7.444071e-10, -3.539250e-11, 2.514603e-10, 1.516551e-09, 1.446557e-09, 1.969780e-09
2015-07-03, 6.638624e-10, -6.247228e-11, 2.474223e-10, 1.516214e-09, 1.446104e-09, 1.969568e-09
2015-07-04, 5.533117e-10, -9.214169e-11, 2.565633e-10, 1.515936e-09, 1.445737e-09, 1.969522e-09
2015-07-05, 4.183019e-10, -1.231868e-10, 2.794740e-10, 1.515810e-09, 1.445533e-09, 1.969735e-09
2015-07-06, 2.655115e-10, -1.542248e-10, 3.153941e-10, 1.515874e-09, 1.445514e-09, 1.970249e-09
2015-07-07, 1.023556e-10, -1.836068e-10, 3.622438e-10, 1.516108e-09, 1.445648e-09, 1.971041e-09
2015-07-08, -6.332330e-11, -2.093945e-10, 4.168022e-10, 1.516448e-09, 1.445864e-09, 1.972027e-09
2015-07-09, -2.235128e-10, -2.294896e-10, 4.749850e-10, 1.516805e-09, 1.446078e-09, 1.973078e-09
2015-07-10, -3.703131e-10, -2.419024e-10, 5.321681e-10, 1.517091e-09, 1.446216e-09, 1.974042e-09
2015-07-11, -4.962957e-10, -2.450742e-10, 5.835319e-10, 1.517234e-09, 1.446232e-09, 1.974766e-09
2015-07-12, -5.949417e-10, -2.381535e-10, 6.244166e-10, 1.517190e-09, 1.446105e-09, 1.975119e-09
2015-07-13, -6.611129e-10, -2.211562e-10, 6.506748e-10, 1.516940e-09, 1.445844e-09, 1.975008e-09
2015-07-14, -6.914730e-10, -1.949854e-10, 6.589878e-10, 1.516490e-09, 1.445470e-09, 1.974398e-09
2015-07-15, -6.847678e-10, -1.613258e-10, 6.471006e-10, 1.515862e-09, 1.445010e-09, 1.973321e-09
2015-07-16, -6.418985e-10, -1.224471e-10, 6.139384e-10, 1.515094e-09, 1.444489e-09, 1.971885e-09
2015-07-17, -5.657802e-10, -8.096588e-11, 5.596008e-10, 1.514233e-09, 1.443927e-09, 1.970263e-09
2015-07-18, -4.610377e-10, -3.960803e-11, 4.852592e-10, 1.513341e-09, 1.443344e-09, 1.968679e-09
2015-07-19, -3.336179e-10, -1.003986e-12, 3.930144e-10, 1.512489e-09, 1.442769e-09, 1.967381e-09
2015-07-20, -1.903922e-10, 3.247443e-11, 2.857694e-10, 1.511760e-09, 1.442252e-09, 1.966601e-09
2015-07-21, -3.877598e-11, 5.883770e-11, 1.671505e-10, 1.511248e-09, 1.441861e-09, 1.966517e-09
2015-07-22, 1.136400e-10, 7.656938e-11, 4.147012e-11, 1.511038e-09, 1.441676e-09, 1.967223e-09
2015-07-23, 2.594537e-10, 8.468987e-11, -8.631725e-11, 1.511197e-09, 1.441770e-09, 1.968708e-09
2015-07-24, 3.918013e-10, 8.279762e-11, -2.107268e-10, 1.511753e-09, 1.442191e-09, 1.970854e-09
2015-07-25, 5.046614e-10, 7.108734e-11, -3.259717e-10, 1.512677e-09, 1.442934e-09, 1.973453e-09
2015-07-26, 5.930908e-10, 5.033668e-11, -4.263142e-10, 1.513879e-09, 1.443936e-09, 1.976231e-09
2015-07-27, 6.533980e-10, 2.184941e-11, -5.065008e-10, 1.515216e-09, 1.445080e-09, 1.978889e-09
2015-07-28, 6.832762e-10, -1.264724e-11, -5.622092e-10, 1.516511e-09, 1.446206e-09, 1.981142e-09
2015-07-29, 6.819101e-10, 4.064027e-11, -5.904243e-10, 1.517583e-09, 1.450871e-09, 1.982754e-09
2015-07-30, 6.500460e-10, 3.223070e-11, -5.896736e-10, 1.518288e-09, 1.451535e-09, 1.983573e-09
2015-07-31, 5.899892e-10, 2.462796e-11, -5.600907e-10, 1.518540e-09, 1.451802e-09, 1.983544e-09
2015-08-01, 5.054862e-10, 1.847950e-11, -5.033096e-10, 1.518337e-09, 1.451664e-09, 1.982720e-09
2015-08-02, 4.014717e-10, 1.396961e-11, -4.222292e-10, 1.517758e-09, 1.451192e-09, 1.981250e-09
2015-08-03, 2.836984e-10, 1.075622e-11, -3.207005e-10, 1.516953e-09, 1.450518e-09, 1.979361e-09
2015-08-04, 1.583057e-10, 7.978965e-12, -2.031919e-10, 1.516112e-09, 1.449817e-09, 1.977327e-09
2015-08-05, 3.140959e-11, 4.366812e-12, -7.448023e-11, 1.515429e-09, 1.449267e-09, 1.975429e-09
2015-08-06, -9.121987e-11, -1.559077e-12, 6.059861e-11, 1.515063e-09, 1.449012e-09, 1.973918e-09
2015-08-07, -2.043643e-10, -1.123878e-11, 1.973242e-10, 1.515100e-09, 1.449135e-09, 1.972990e-09
2015-08-08, -3.034676e-10, -2.585818e-11, 3.311937e-10, 1.515542e-09, 1.449642e-09, 1.972758e-09
2015-08-09, -3.847116e-10, -4.621757e-11, 3.273548e-10, 1.516311e-09, 1.450459e-09, 1.974289e-09
2015-08-10, -4.451146e-10, -7.268603e-11, 4.334745e-10, 1.517271e-09, 1.451455e-09, 1.975469e-09
2015-08-11, -4.826703e-10, -1.052008e-10, 5.256029e-10, 1.518270e-09, 1.452473e-09, 1.977241e-09
2015-08-12, -4.964979e-10, -1.432604e-10, 6.007381e-10, 1.519176e-09, 1.453367e-09, 1.979479e-09
2015-08-13, -4.869426e-10, -1.858809e-10, 6.564713e-10, 1.519915e-09, 1.454036e-09, 1.982042e-09
2015-08-14, -4.555796e-10, -3.987277e-10, 6.911022e-10, 1.520481e-09, 1.450540e-09, 1.984790e-09
