PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM08
4-character ID, SEAT
Station name, SEAT_PNGA_WA1995
Begin Date, 1996-01-01
End Date, 2017-02-14
Release Date, 2017-02-16
Source file, SEAT.pbo.nam08.pos
Offset from source file, 28.06 mm North, 44.37 mm East, 13.42 mm Vertical
Reference position, 47.6539770667 North Latitude, -122.3094761476 East Longitude, 44.22804 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
1996-06-06,2.27, 3.85, -7.56, 1.57, 1.27, 5.58, repro,
1996-06-07,0.94, 2.84, -8.72, 1.88, 1.48, 6.46, repro,
1996-06-08,1.56, 1.75, -5.13, 1.5, 1.24, 5.37, repro,
1996-06-09,0.39, 2.14, -4.20, 1.45, 1.23, 5.27, repro,
1996-06-10,2.28, 2.20, -7.81, 1.43, 1.18, 5.4, repro,
1996-06-11,0.84, 2.32, -8.68, 1.41, 1.14, 5.23, repro,
1996-06-12,2.46, 2.76, -4.73, 1.25, 1.01, 4.84, repro,
1996-06-13,2.17, 3.99, 1.31, 1.53, 1.24, 5.51, repro,
1996-06-14,2.53, 2.54, -6.85, 1.53, 1.22, 5.51, repro,
1996-06-15,2.66, 3.10, -8.65, 1.39, 1.16, 5.06, repro,
1996-06-16,3.39, 2.87, -7.36, 1.47, 1.23, 5.28, repro,
1996-06-17,1.55, 1.08, -8.17, 1.81, 1.46, 6.48, repro,
1996-06-18,2.14, 2.64, -5.52, 1.58, 1.31, 5.64, repro,
1996-06-19,2.80, 1.82, -5.63, 1.74, 1.37, 6.38, repro,
1996-06-20,1.47, 2.95, -2.70, 1.66, 1.36, 5.85, repro,
1996-06-21,2.24, 2.77, -1.72, 1.55, 1.28, 5.63, repro,
1996-06-22,1.90, 1.19, -11.29, 1.44, 1.18, 5.37, repro,
1996-06-23,2.86, 1.51, -5.04, 1.67, 1.36, 5.88, repro,
1996-06-24,4.07, 1.45, -9.01, 1.69, 1.35, 6.2, repro,
1996-06-25,1.16, 2.32, -0.01, 1.57, 1.23, 5.75, repro,
1996-06-26,1.99, 2.64, -3.00, 1.53, 1.2, 5.52, repro,
1996-06-27,1.88, 2.33, -5.54, 1.8, 1.42, 6.48, repro,
1996-06-28,2.48, 2.39, -5.27, 1.43, 1.18, 5.27, repro,
1996-06-29,2.69, 2.82, -9.58, 1.52, 1.26, 5.53, repro,
1996-06-30,2.41, 4.42, -7.76, 2.04, 1.53, 6.94, repro,
1996-07-01,1.33, 2.63, -3.69, 1.44, 1.16, 5.38, repro,
1996-07-02,2.75, 1.61, -11.97, 1.59, 1.26, 5.92, repro,
1996-07-03,2.79, 2.41, -14.66, 1.89, 1.46, 6.7, repro,
1996-07-04,2.01, 2.57, -3.72, 1.67, 1.35, 5.88, repro,
1996-07-05,2.69, 2.04, -6.86, 1.42, 1.16, 5.03, repro,
1996-07-06,2.83, 2.57, -7.43, 1.51, 1.26, 5.22, repro,
1996-07-07,3.22, 2.76, -9.44, 1.73, 1.35, 6.13, repro,
1996-07-08,2.12, 1.48, -5.42, 1.79, 1.38, 6.54, repro,
1996-07-09,1.74, 2.31, -6.12, 1.86, 1.44, 6.49, repro,
1996-07-10,2.13, 2.01, -5.56, 1.67, 1.3, 6.13, repro,
1996-07-11,2.88, 2.04, -11.62, 1.52, 1.26, 5.26, repro,
1996-07-12,3.23, 2.26, -9.41, 1.95, 1.5, 6.86, repro,
1996-07-13,1.86, 2.57, -2.21, 1.77, 1.36, 6.13, repro,
1996-07-14,2.20, 2.86, 0.58, 1.6, 1.24, 5.67, repro,
1996-07-15,3.00, 1.87, -6.98, 1.98, 1.47, 6.81, repro,
1996-07-16,2.18, 1.63, -5.15, 1.99, 1.51, 6.77, repro,
1996-07-19,0.34, 1.57, -3.42, 2.38, 1.77, 7.68, repro,
1996-07-20,1.32, 1.97, -4.44, 1.72, 1.33, 5.94, repro,
1996-07-21,2.56, 3.05, -6.16, 1.54, 1.2, 5.32, repro,
1996-07-22,3.13, 2.11, -7.44, 1.72, 1.38, 6.07, repro,
1996-07-23,2.44, 4.06, -5.22, 1.9, 1.47, 6.79, repro,
1996-07-24,2.03, 2.23, -8.05, 1.93, 1.52, 6.78, repro,
1996-07-25,2.22, 2.02, -8.87, 1.9, 1.54, 6.62, repro,
1996-07-26,3.21, 2.45, -6.39, 1.91, 1.54, 6.84, repro,
1996-07-27,3.05, 2.33, -1.27, 1.92, 1.53, 6.65, repro,
1996-07-28,2.49, 1.66, -5.66, 1.98, 1.57, 6.99, repro,
1996-07-29,0.92, 2.57, 0.86, 1.92, 1.51, 6.79, repro,
1996-07-30,0.92, 2.63, -3.96, 1.94, 1.57, 6.79, repro,
1996-07-31,2.52, 3.06, 0.60, 1.7, 1.39, 6.06, repro,
1996-08-01,2.12, 2.24, -3.85, 1.89, 1.5, 6.62, repro,
1996-08-02,2.30, 3.56, 2.09, 2.27, 1.77, 7.37, repro,
1996-08-03,2.76, 3.91, 5.28, 1.92, 1.54, 6.36, repro,
1996-08-04,5.11, 2.59, -1.16, 1.67, 1.39, 5.55, repro,
1996-08-05,3.37, 2.65, 4.99, 1.91, 1.56, 6.41, repro,
1996-08-06,2.87, 3.62, -2.30, 1.66, 1.38, 5.69, repro,
1996-08-07,3.18, 4.21, -2.67, 1.91, 1.56, 6.49, repro,
1996-08-08,3.28, 3.91, 3.64, 1.64, 1.37, 5.74, repro,
1996-08-09,3.05, 4.29, -1.17, 1.63, 1.34, 5.64, repro,
1996-08-10,2.67, 4.28, 4.95, 2.22, 1.93, 7.31, repro,
1996-08-11,-0.27, 0.95, 4.07, 2.29, 1.8, 7.52, repro,
1996-08-12,3.08, 2.67, -3.42, 1.64, 1.36, 5.62, repro,
1996-08-13,3.47, 4.81, 0.54, 1.72, 1.38, 5.97, repro,
1996-08-14,3.77, 5.01, 2.98, 1.96, 1.49, 6.36, repro,
1996-08-15,3.21, 4.81, 0.75, 1.65, 1.32, 5.75, repro,
1996-08-16,1.38, 3.74, 1.96, 1.97, 1.56, 6.89, repro,
1996-08-17,2.66, 3.76, 1.24, 1.7, 1.36, 5.97, repro,
1996-08-18,2.72, 3.43, -0.70, 1.65, 1.33, 5.74, repro,
1996-08-19,1.68, 3.73, 2.97, 1.67, 1.3, 5.52, repro,
1996-08-20,1.98, 3.82, 3.21, 1.78, 1.46, 5.98, repro,
1996-08-21,1.87, 3.12, -1.77, 1.68, 1.35, 5.56, repro,
1996-08-22,3.12, 2.94, -2.93, 1.8, 1.43, 5.99, repro,
1996-08-23,2.26, 5.45, 3.10, 2.05, 1.58, 6.72, repro,
1996-08-24,2.39, 4.55, 4.77, 1.86, 1.45, 6.02, repro,
1996-08-25,2.97, 5.25, 7.66, 1.7, 1.35, 5.58, repro,
1996-08-26,2.45, 4.35, 5.00, 1.63, 1.31, 5.36, repro,
1996-08-27,1.66, 3.69, 3.84, 1.67, 1.32, 5.55, repro,
1996-08-28,1.90, 3.80, -0.76, 2.06, 1.59, 6.75, repro,
1996-08-29,1.39, 5.57, 0.38, 2.01, 1.54, 6.61, repro,
1996-08-30,1.98, 3.58, 8.49, 2.51, 1.9, 8.09, repro,
1996-08-31,0.11, 3.47, 7.63, 1.92, 1.47, 6.29, repro,
1996-09-01,2.58, 2.77, 2.15, 1.57, 1.27, 5.2, repro,
1996-09-02,2.81, 3.90, 1.03, 1.63, 1.25, 5.35, repro,
1996-09-03,2.74, 3.45, -4.09, 1.92, 1.52, 6.33, repro,
1996-09-04,2.40, 2.91, 1.52, 1.98, 1.53, 6.43, repro,
1996-09-05,3.55, 3.77, 0.81, 1.95, 1.55, 6.36, repro,
1996-09-06,3.13, 3.53, -4.07, 1.98, 1.55, 6.53, repro,
1996-09-07,0.60, 3.64, -1.89, 2, 1.53, 6.58, repro,
1996-09-08,0.02, 4.31, -4.24, 2.11, 1.61, 6.92, repro,
