4-character id, ALBH
begin date, 2015-10-01
end date, 2016-04-01
longitude, -123.487470777 E
latitude, 48.3897811345 N
units, meters**0 days**-1
date, north, east, vertical, north std. deviation, east std. deviation, vertical std. deviation
2015-12-15, 2.804845e-10, 2.608682e-10, -1.250437e-11, 6.015465e-10, 5.455986e-10, 8.381027e-10
2015-12-16, 4.303720e-10, 3.419386e-10, -2.596753e-10, 6.006134e-10, 5.447600e-10, 8.377914e-10
2015-12-17, 5.887146e-10, 4.089722e-10, -5.255485e-10, 5.990386e-10, 5.433017e-10, 8.370256e-10
2015-12-18, 7.499162e-10, 4.622737e-10, -8.056864e-10, 5.971049e-10, 5.414711e-10, 8.359183e-10
2015-12-19, 9.080878e-10, 5.027721e-10, -1.093930e-09, 5.951134e-10, 5.395297e-10, 8.346157e-10
2015-12-20, 1.056810e-09, 5.314192e-10, -1.382632e-09, 5.933032e-10, 5.376785e-10, 8.332685e-10
2015-12-21, 1.189658e-09, 5.486960e-10, -1.663141e-09, 5.918136e-10, 5.360381e-10, 8.320094e-10
2015-12-22, 1.300792e-09, 5.540074e-10, -1.926240e-09, 5.906946e-10, 5.346817e-10, 8.309415e-10
2015-12-23, 1.385230e-09, 5.460937e-10, -2.162589e-09, 5.899461e-10, 5.336821e-10, 8.301340e-10
2015-12-24, 1.438868e-09, 5.249363e-10, -2.363337e-09, 5.895327e-10, 5.330940e-10, 8.296175e-10
2015-12-25, 1.458528e-09, 4.921473e-10, -2.520880e-09, 5.893872e-10, 5.329027e-10, 8.293832e-10
2015-12-26, 1.441877e-09, 4.492525e-10, -2.629569e-09, 5.894321e-10, 5.330193e-10, 8.293890e-10
2015-12-27, 1.387127e-09, 3.969284e-10, -2.686054e-09, 5.896042e-10, 5.333355e-10, 8.295707e-10
2015-12-28, 1.293539e-09, 3.351861e-10, -2.689017e-09, 5.898453e-10, 5.337410e-10, 8.298486e-10
2015-12-29, 1.162040e-09, 2.636445e-10, -2.638851e-09, 5.900829e-10, 5.341139e-10, 8.301341e-10
2015-12-30, 9.958630e-10, 1.820117e-10, -2.537700e-09, 5.902380e-10, 5.343376e-10, 8.303418e-10
2015-12-31, 8.007802e-10, 9.059656e-11, -2.389583e-09, 5.902477e-10, 5.343297e-10, 8.304022e-10
2016-01-01, 5.845984e-10, -9.923285e-12, -2.200302e-09, 5.900866e-10, 5.340648e-10, 8.302728e-10
2016-01-02, 3.563915e-10, -1.185148e-10, -1.977031e-09, 5.897750e-10, 5.335835e-10, 8.299427e-10
2016-01-03, 1.256152e-10, -2.327894e-10, -1.727801e-09, 5.893733e-10, 5.329834e-10, 8.294313e-10
2016-01-04, -9.871677e-11, -3.483460e-10, -1.461094e-09, 5.889596e-10, 5.323886e-10, 8.287811e-10
2016-01-05, -3.086863e-10, -4.596693e-10, -1.185479e-09, 5.886036e-10, 5.319149e-10, 8.280476e-10
2016-01-06, -4.980962e-10, -5.611045e-10, -9.092539e-10, 5.883352e-10, 5.316281e-10, 8.272879e-10
2016-01-07, -6.627065e-10, -6.475832e-10, -6.402721e-10, 5.881270e-10, 5.315121e-10, 8.265516e-10
2016-01-08, -7.998605e-10, -7.158627e-10, -3.859923e-10, 5.879100e-10, 5.314817e-10, 8.258792e-10
2016-01-09, -9.083690e-10, -7.650418e-10, -1.534278e-10, 5.876140e-10, 5.314304e-10, 8.253049e-10
2016-01-10, -9.887742e-10, -7.959269e-10, 5.102509e-11, 5.872049e-10, 5.312774e-10, 8.248610e-10
2016-01-11, -1.043318e-09, -8.103350e-10, 2.219582e-10, 5.867036e-10, 5.309948e-10, 8.245787e-10
2016-01-12, -1.075531e-09, -8.103882e-10, 3.554614e-10, 5.861889e-10, 5.306194e-10, 8.244872e-10
2016-01-13, -1.089707e-09, -7.988609e-10, 4.494013e-10, 5.857756e-10, 5.302310e-10, 8.246078e-10
2016-01-14, -1.090729e-09, -7.792592e-10, 5.034897e-10, 5.855842e-10, 5.299254e-10, 8.249471e-10
2016-01-15, -1.083448e-09, -7.546461e-10, 5.191190e-10, 5.857168e-10, 5.298014e-10, 8.254921e-10
2016-01-16, -1.071244e-09, -7.264576e-10, 4.993539e-10, 5.862451e-10, 5.299673e-10, 8.262090e-10
2016-01-17, -1.054799e-09, -6.934465e-10, 4.488872e-10, 5.871811e-10, 5.305106e-10, 8.270416e-10
2016-01-18, -1.032525e-09, -6.520137e-10, 3.736498e-10, 5.884300e-10, 5.314177e-10, 8.279074e-10
2016-01-19, -1.002311e-09, -5.982907e-10, 2.802500e-10, 5.897730e-10, 5.325252e-10, 8.287011e-10
2016-01-20, -9.627407e-10, -5.296869e-10, 1.754883e-10, 5.909216e-10, 5.335686e-10, 8.293135e-10
2016-01-21, -9.136084e-10, -4.456067e-10, 6.598677e-11, 5.916108e-10, 5.342834e-10, 8.296569e-10
2016-01-22, -8.554700e-10, -3.478099e-10, -4.211108e-11, 5.916725e-10, 5.344792e-10, 8.296860e-10
2016-01-23, -7.892355e-10, -2.394815e-10, -1.433484e-10, 5.910625e-10, 5.340644e-10, 8.294060e-10
2016-01-24, -7.164193e-10, -1.247369e-10, -2.332732e-10, 5.898609e-10, 5.330606e-10, 8.288714e-10
2016-01-25, -6.386438e-10, -8.622682e-12, -3.090587e-10, 5.882780e-10, 5.316349e-10, 8.281817e-10
2016-01-26, -5.571728e-10, 1.040236e-10, -3.698748e-10, 5.866372e-10, 5.300998e-10, 8.274679e-10
2016-01-27, -4.734421e-10, 2.095117e-10, -4.162885e-10, 5.852979e-10, 5.288255e-10, 8.268655e-10
2016-01-28, -3.896500e-10, 3.052396e-10, -4.494792e-10, 5.845291e-10, 5.280824e-10, 8.264792e-10
2016-01-29, -3.089732e-10, 3.889992e-10, -4.706547e-10, 5.844178e-10, 5.279365e-10, 8.263591e-10
2016-01-30, -2.346010e-10, 4.581867e-10, -4.805856e-10, 5.848596e-10, 5.282557e-10, 8.264969e-10
2016-01-31, -1.684738e-10, 5.101752e-10, -4.794920e-10, 5.856176e-10, 5.287881e-10, 8.268363e-10
2016-02-01, -1.107875e-10, 5.434232e-10, -4.674335e-10, 5.864154e-10, 5.292679e-10, 8.272927e-10
2016-02-02, -6.030086e-11, 5.579120e-10, -4.449092e-10, 5.870357e-10, 5.295254e-10, 8.277775e-10
2016-02-03, -1.508007e-11, 5.545971e-10, -4.130268e-10, 5.873909e-10, 5.295592e-10, 8.282195e-10
2016-02-04, 2.686649e-11, 5.349690e-10, -3.735072e-10, 5.875254e-10, 5.295181e-10, 8.285745e-10
2016-02-05, 6.707137e-11, 5.008464e-10, -3.287899e-10, 5.875420e-10, 5.295845e-10, 8.288193e-10
2016-02-06, 1.064320e-10, 4.539379e-10, -2.818643e-10, 5.875025e-10, 5.298353e-10, 8.289384e-10
2016-02-07, 1.450860e-10, 3.959745e-10, -2.361109e-10, 5.873754e-10, 5.301730e-10, 8.289154e-10
2016-02-08, 1.827184e-10, 3.298601e-10, -1.953411e-10, 5.870663e-10, 5.303804e-10, 8.287371e-10
2016-02-09, 2.193135e-10, 2.597451e-10, -1.635310e-10, 5.865201e-10, 5.302834e-10, 8.284114e-10
2016-02-10, 2.550773e-10, 1.904432e-10, -1.439995e-10, 5.858014e-10, 5.298843e-10, 8.279815e-10
2016-02-11, 2.895174e-10, 1.268244e-10, -1.383696e-10, 5.850756e-10, 5.293512e-10, 8.275194e-10
2016-02-12, 3.211301e-10, 7.258702e-11, -1.461480e-10, 5.845126e-10, 5.288934e-10, 8.271056e-10
2016-02-13, 3.478420e-10, 2.904113e-11, -1.650142e-10, 5.842061e-10, 5.286553e-10, 8.268102e-10
2016-02-14, 3.672712e-10, -4.444487e-12, -1.911659e-10, 5.841450e-10, 5.286679e-10, 8.266824e-10
2016-02-15, 3.767359e-10, -2.958939e-11, -2.197574e-10, 5.842518e-10, 5.288712e-10, 8.267505e-10
2016-02-16, 3.738225e-10, -4.900433e-11, -2.452773e-10, 5.844512e-10, 5.291747e-10, 8.270264e-10
2016-02-17, 3.576394e-10, -6.499860e-11, -2.619658e-10, 5.847146e-10, 5.295122e-10, 8.275098e-10
2016-02-18, 3.296211e-10, -7.888467e-11, -2.644662e-10, 5.850645e-10, 5.298737e-10, 8.281868e-10
2016-02-19, 2.932686e-10, -9.183927e-11, -2.482513e-10, 5.855568e-10, 5.303099e-10, 8.290270e-10
2016-02-20, 2.527323e-10, -1.058015e-10, -2.099846e-10, 5.862435e-10, 5.308983e-10, 8.299802e-10
2016-02-21, 2.112315e-10, -1.226585e-10, -1.481455e-10, 5.871315e-10, 5.316912e-10, 8.309738e-10
2016-02-22, 1.704847e-10, -1.432607e-10, -6.342313e-11, 5.881548e-10, 5.326690e-10, 8.319146e-10
2016-02-23, 1.309073e-10, -1.668790e-10, 4.117664e-11, 5.891730e-10, 5.337185e-10, 8.326976e-10
2016-02-24, 9.280057e-11, -1.904562e-10, 1.604503e-10, 5.900040e-10, 5.346572e-10, 8.332212e-10
2016-02-25, 5.714454e-11, -2.091860e-10, 2.876404e-10, 5.904817e-10, 5.352984e-10, 8.334075e-10
2016-02-26, 2.529409e-11, -2.184220e-10, 4.152425e-10, 5.904983e-10, 5.355067e-10, 8.332171e-10
2016-02-27, -1.518346e-12, -2.151690e-10, 5.357153e-10, 5.900439e-10, 5.352560e-10, 8.326605e-10
2016-02-28, -2.252040e-11, -1.987023e-10, 6.421378e-10, 5.892170e-10, 5.346470e-10, 8.317999e-10
2016-02-29, -3.675120e-11, -1.703363e-10, 7.285472e-10, 5.881952e-10, 5.338688e-10, 8.307390e-10
2016-03-01, -4.299568e-11, -1.326664e-10, 7.900355e-10, 5.871732e-10, 5.331210e-10, 8.296027e-10
2016-03-02, -4.049203e-11, -8.876859e-11, 8.229102e-10, 5.863122e-10, 5.325565e-10, 8.285167e-10
2016-03-03, -2.897203e-11, -4.196192e-11, 8.250227e-10, 5.857109e-10, 5.322543e-10, 8.275900e-10
2016-03-04, -8.661897e-12, 4.637258e-12, 7.959307e-10, 5.853903e-10, 5.322081e-10, 8.269018e-10
2016-03-05, 1.992271e-11, 4.906691e-11, 7.366477e-10, 5.853022e-10, 5.323439e-10, 8.264955e-10
2016-03-06, 5.615093e-11, 9.089566e-11, 6.495870e-10, 5.853569e-10, 5.325568e-10, 8.263796e-10
2016-03-07, 9.844583e-11, 1.303179e-10, 5.384418e-10, 5.854495e-10, 5.327341e-10, 8.265308e-10
2016-03-08, 1.437454e-10, 1.668242e-10, 4.075851e-10, 5.854923e-10, 5.327821e-10, 8.269005e-10
2016-03-09, 1.879624e-10, 1.985631e-10, 2.615592e-10, 5.854655e-10, 5.326852e-10, 8.274273e-10
2016-03-10, 2.266610e-10, 2.234748e-10, 1.049150e-10, 5.854323e-10, 5.325274e-10, 8.280448e-10
2016-03-11, 2.557867e-10, 2.404714e-10, -5.760603e-11, 5.854976e-10, 5.324413e-10, 8.286822e-10
2016-03-12, 2.723372e-10, 2.494866e-10, -2.209810e-10, 5.857331e-10, 5.325170e-10, 8.292601e-10
2016-03-13, 2.750452e-10, 2.509869e-10, -3.800121e-10, 5.861304e-10, 5.327588e-10, 8.296937e-10
2016-03-14, 2.642999e-10, 2.454859e-10, -5.295408e-10, 5.865688e-10, 5.330647e-10, 8.298980e-10
2016-03-15, 2.414248e-10, 2.333778e-10, -6.650251e-10, 5.868333e-10, 5.332441e-10, 8.297981e-10
2016-03-16, 2.087341e-10, 2.142462e-10, -7.831345e-10, 5.866867e-10, 5.330830e-10, 8.293462e-10
2016-03-17, 1.700962e-10, 1.875114e-10, -8.822122e-10, 5.859669e-10, 5.324371e-10, 8.285394e-10
2016-03-18, 1.310836e-10, 1.544284e-10, -9.622047e-10, 5.846583e-10, 5.312930e-10, 8.274308e-10
2016-03-19, 9.861883e-11, 1.189465e-10, -1.024001e-09, 5.829054e-10, 5.297721e-10, 8.261262e-10
2016-03-20, 7.972374e-11, 8.634774e-11, -1.068609e-09, 5.809721e-10, 5.280959e-10, 8.247676e-10
2016-03-21, 7.968822e-11, 6.208602e-11, -1.096541e-09, 5.791566e-10, 5.265158e-10, 8.235064e-10
2016-03-22, 1.011850e-10, 5.042112e-11, -1.107815e-09, 5.777055e-10, 5.252441e-10, 8.224746e-10
2016-03-23, 1.439568e-10, 5.315094e-11, -1.102228e-09, 5.767677e-10, 5.244230e-10, 8.217648e-10
2016-03-24, 2.048648e-10, 6.980680e-11, -1.079594e-09, 5.764026e-10, 5.241359e-10, 8.214197e-10
2016-03-25, 2.781084e-10, 9.750710e-11, -1.039844e-09, 5.765869e-10, 5.244013e-10, 8.214278e-10
2016-03-26, 3.563257e-10, 1.310707e-10, -9.832382e-10, 5.772109e-10, 5.251457e-10, 8.217238e-10
2016-03-27, 4.323753e-10, 1.650578e-10, -9.108947e-10, 5.780944e-10, 5.262083e-10, 8.222004e-10
2016-03-28, 5.001930e-10, 1.952291e-10, -8.248420e-10, 5.790037e-10, 5.273497e-10, 8.227245e-10
2016-03-29, 5.552496e-10, 2.187708e-10, -7.280865e-10, 5.796763e-10, 5.282700e-10, 8.231583e-10
2016-03-30, 5.949169e-10, 2.346721e-10, -6.246791e-10, 5.798848e-10, 5.286855e-10, 8.233855e-10
2016-03-31, 6.182074e-10, 2.433781e-10, -5.189495e-10, 5.795097e-10, 5.284311e-10, 8.233372e-10
2016-04-01, 6.253428e-10, 2.460549e-10, -4.148415e-10, 5.785919e-10, 5.275411e-10, 8.230059e-10
***
4-character id, BLYN
begin date, 2015-10-01
end date, 2016-04-01
longitude, -122.927540039 E
latitude, 48.0160577877 N
units, meters**0 days**-1
date, north, east, vertical, north std. deviation, east std. deviation, vertical std. deviation
2015-10-01, 5.548511e-11, 5.714891e-11, -5.010556e-10, 5.943968e-10, 5.306757e-10, 8.471532e-10
2015-10-02, 6.459710e-11, 4.471914e-11, -5.200519e-10, 5.950942e-10, 5.318759e-10, 8.472341e-10
2015-10-03, 7.165698e-11, 3.537848e-11, -5.291723e-10, 5.951385e-10, 5.326727e-10, 8.468306e-10
2015-10-04, 7.080774e-11, 2.894798e-11, -5.250442e-10, 5.943910e-10, 5.328229e-10, 8.459919e-10
2015-10-05, 5.728557e-11, 2.621621e-11, -5.057392e-10, 5.928133e-10, 5.321485e-10, 8.448296e-10
2015-10-06, 2.919346e-11, 2.963514e-11, -4.710762e-10, 5.905850e-10, 5.306986e-10, 8.435223e-10
2015-10-07, -1.201408e-11, 4.116039e-11, -4.220958e-10, 5.881469e-10, 5.288285e-10, 8.423004e-10
2015-10-08, -6.198120e-11, 6.047671e-11, -3.602977e-10, 5.861202e-10, 5.271343e-10, 8.414073e-10
2015-10-09, -1.146360e-10, 8.483629e-11, -2.874958e-10, 5.851361e-10, 5.262789e-10, 8.410505e-10
2015-10-10, -1.634374e-10, 1.104525e-10, -2.060742e-10, 5.855987e-10, 5.267317e-10, 8.413491e-10
2015-10-11, -2.027281e-10, 1.344916e-10, -1.190077e-10, 5.875003e-10, 5.285507e-10, 8.423003e-10
2015-10-12, -2.293286e-10, 1.555378e-10, -2.960255e-11, 5.904205e-10, 5.313612e-10, 8.437827e-10
2015-10-13, -2.427107e-10, 1.720936e-10, 5.923955e-11, 5.937032e-10, 5.345293e-10, 8.455929e-10
2015-10-14, -2.441113e-10, 1.817253e-10, 1.455830e-10, 5.966941e-10, 5.374085e-10, 8.474997e-10
2015-10-15, -2.354432e-10, 1.822726e-10, 2.282543e-10, 5.989445e-10, 5.395563e-10, 8.492973e-10
2015-10-16, -2.183457e-10, 1.736110e-10, 3.060602e-10, 6.003086e-10, 5.408408e-10, 8.508402e-10
2015-10-17, -1.941278e-10, 1.583154e-10, 3.773611e-10, 6.009123e-10, 5.414087e-10, 8.520526e-10
2015-10-18, -1.645196e-10, 1.404465e-10, 4.402095e-10, 6.010205e-10, 5.415447e-10, 8.529120e-10
