PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM08
4-character ID, ALBH
Station name, Albert_Head     
Begin Date, 1996-01-01
End Date, 2017-03-25
Release Date, 2017-03-27
Source file, ALBH.pbo.nam08.pos
Offset from source file, 41.76 mm North, 62.78 mm East, 5.22 mm Vertical
Reference position, 48.3897811345 North Latitude, -123.4874707769 East Longitude, 31.75247 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
1996-01-01,0.00, 0.00, 0.00, 1.31, 1.06, 5.06, repro,
1996-01-02,-1.48, -0.80, 0.41, 1.59, 1.29, 5.81, repro,
1996-01-03,0.86, -3.41, -7.89, 1.7, 1.36, 6.09, repro,
1996-01-04,0.94, -0.42, 3.65, 1.28, 1.03, 4.78, repro,
1996-01-05,0.02, -0.45, 1.11, 1.19, 0.97, 4.58, repro,
1996-01-06,-3.03, -0.47, 4.74, 1.55, 1.26, 5.63, repro,
1996-01-07,-1.24, -3.45, -1.61, 1.85, 1.48, 6.57, repro,
1996-01-08,-0.06, -1.66, 1.07, 1.42, 1.12, 5.16, repro,
1996-01-09,0.39, -2.59, -1.40, 1.46, 1.17, 5.33, repro,
1996-01-10,1.40, -2.35, -0.81, 1.4, 1.12, 5.24, repro,
1996-01-11,0.38, -2.01, -0.21, 1.43, 1.14, 5.33, repro,
1996-01-12,1.03, -2.43, -3.05, 1.22, 0.99, 4.82, repro,
1996-01-13,1.93, -3.25, -7.34, 1.87, 1.5, 7.26, repro,
1996-01-14,-0.23, -1.61, -1.18, 1.25, 1.02, 4.94, repro,
1996-01-15,1.44, -4.35, -10.90, 1.7, 1.35, 6.82, repro,
1996-01-16,1.89, -5.02, -7.64, 1.77, 1.41, 6.44, repro,
1996-01-17,0.30, -2.50, 1.02, 1.41, 1.13, 5.11, repro,
1996-01-18,0.64, -2.20, 1.15, 1.45, 1.19, 5.35, repro,
1996-01-19,-1.91, -5.49, 1.16, 1.52, 1.19, 5.63, repro,
1996-01-20,-1.15, -0.63, 0.56, 1.6, 1.3, 5.81, repro,
1996-01-21,-2.11, -1.61, 6.50, 1.46, 1.17, 5.15, repro,
1996-01-22,-0.58, -3.16, -1.18, 1.36, 1.09, 4.96, repro,
1996-01-23,-0.93, -2.63, -1.09, 1.52, 1.23, 5.39, repro,
1996-01-24,-1.54, -2.82, -0.26, 1.44, 1.17, 5.09, repro,
1996-01-25,-1.67, -2.79, 3.76, 1.4, 1.15, 4.87, repro,
1996-01-26,-1.03, -2.52, 1.51, 1.56, 1.28, 5.32, repro,
1996-01-27,-0.45, -2.92, 5.14, 1.41, 1.15, 5.02, repro,
1996-01-28,-0.73, -3.23, -5.90, 1.38, 1.12, 4.91, repro,
1996-01-29,0.30, -2.56, -5.32, 1.38, 1.14, 4.66, repro,
1996-01-30,0.42, -1.25, -8.08, 1.38, 1.16, 4.82, repro,
1996-01-31,1.79, -1.84, -4.24, 1.49, 1.24, 5.23, repro,
1996-02-01,1.30, -0.05, 1.47, 1.49, 1.29, 4.79, repro,
1996-02-02,1.11, -1.04, -1.56, 1.43, 1.2, 4.76, repro,
1996-02-03,1.25, -1.00, 0.00, 1.47, 1.23, 4.99, repro,
1996-02-04,0.50, -1.72, 0.73, 1.58, 1.31, 5.43, repro,
1996-02-05,1.91, -1.87, 3.68, 2.13, 1.7, 7.1, repro,
1996-02-06,0.37, -2.89, 1.92, 2.12, 1.68, 7.11, repro,
1996-02-07,-0.66, -3.26, -1.06, 2.21, 1.79, 7.5, repro,
1996-02-08,-0.62, -2.31, 0.11, 1.53, 1.26, 5.26, repro,
1996-02-09,-0.40, -0.73, 1.39, 1.43, 1.2, 4.9, repro,
1996-02-10,-0.08, -0.13, -6.91, 1.24, 1.07, 4.11, repro,
1996-02-11,1.26, 0.27, -4.50, 1.3, 1.1, 4.29, repro,
1996-02-12,1.41, -0.07, -7.98, 1.35, 1.18, 4.42, repro,
1996-02-13,0.84, -0.98, -2.61, 1.41, 1.22, 4.97, repro,
1996-02-14,0.75, -1.10, -2.46, 1.49, 1.23, 5.23, repro,
1996-02-15,0.93, 1.25, -3.68, 1.32, 1.16, 4.29, repro,
1996-02-16,0.86, 1.63, -8.55, 1.46, 1.28, 4.97, repro,
1996-02-17,-0.10, -2.01, -0.05, 1.68, 1.36, 5.73, repro,
1996-02-18,0.84, -0.95, 3.78, 1.62, 1.32, 5.45, repro,
1996-02-19,0.78, -2.18, 8.40, 1.52, 1.24, 5.29, repro,
1996-02-20,0.35, -1.44, 7.75, 1.83, 1.49, 6.2, repro,
1996-02-21,0.10, -1.21, 3.63, 1.63, 1.36, 5.78, repro,
1996-02-22,1.08, -2.07, -3.52, 1.62, 1.31, 5.9, repro,
1996-02-23,0.16, -3.03, -3.76, 1.78, 1.46, 5.99, repro,
1996-02-24,0.47, -0.98, -3.54, 1.17, 0.97, 4.34, repro,
1996-02-25,0.83, -0.28, -6.36, 1.41, 1.15, 4.88, repro,
1996-02-26,0.77, -0.19, -0.93, 1.09, 0.87, 4.13, repro,
1996-02-27,1.26, 0.22, -4.15, 1.11, 0.9, 4.16, repro,
1996-02-28,0.85, 0.40, -3.40, 1.14, 0.91, 4.13, repro,
1996-02-29,0.91, -0.66, 0.30, 1.34, 1.12, 4.55, repro,
1996-03-01,0.82, -0.59, -2.04, 1.32, 1.1, 4.56, repro,
1996-03-02,0.75, 0.18, -2.72, 1.09, 0.91, 4.07, repro,
1996-03-03,-0.38, 0.09, -0.67, 1.29, 1.03, 4.58, repro,
1996-03-04,1.10, -0.24, 4.24, 1.36, 1.09, 4.94, repro,
1996-03-05,0.22, -0.37, 1.11, 1.53, 1.27, 5.07, repro,
1996-03-06,1.39, 1.56, 1.87, 1.49, 1.21, 4.86, repro,
1996-03-07,0.98, 1.77, -5.17, 1.64, 1.35, 5.34, repro,
1996-03-08,1.70, 1.25, -2.71, 1.52, 1.28, 5.19, repro,
1996-03-09,0.44, 0.14, -2.49, 1.82, 1.51, 6.16, repro,
1996-03-10,0.00, 0.29, 3.56, 1.82, 1.46, 6.09, repro,
1996-03-11,1.18, 1.00, -1.36, 1.58, 1.29, 5.12, repro,
1996-03-12,-0.37, 1.28, -3.98, 1.53, 1.27, 4.99, repro,
1996-03-13,1.25, 0.89, -6.72, 1.48, 1.23, 5.09, repro,
1996-03-14,1.80, 0.56, -8.95, 1.46, 1.25, 4.98, repro,
1996-03-15,0.36, -1.30, -6.82, 1.73, 1.4, 5.77, repro,
1996-03-16,-0.28, 2.28, -1.51, 1.52, 1.28, 5.03, repro,
1996-03-17,-0.21, 1.31, -1.41, 1.4, 1.15, 4.7, repro,
1996-03-18,-0.40, 0.99, -8.56, 1.53, 1.23, 5.75, repro,
1996-03-19,-0.57, 1.46, -3.81, 1.88, 1.44, 6.49, repro,
1996-03-20,0.04, 2.01, -2.96, 1.45, 1.23, 4.93, repro,
1996-03-21,1.61, 1.26, -6.01, 1.34, 1.15, 4.66, repro,
1996-03-22,1.66, 0.97, -4.48, 1.5, 1.25, 4.84, repro,
1996-03-23,0.67, 2.39, -2.15, 1.51, 1.28, 4.94, repro,
1996-03-24,-0.55, -0.03, -3.22, 1.55, 1.24, 5.39, repro,
1996-03-25,0.86, 0.71, -2.22, 1.32, 1.07, 4.88, repro,
1996-03-26,1.98, 2.46, -3.80, 1.51, 1.25, 4.92, repro,
1996-03-27,1.68, 0.49, -1.70, 1.16, 0.92, 4.27, repro,
1996-03-28,1.09, 0.71, 1.18, 1.55, 1.25, 5.3, repro,
1996-03-29,0.90, 0.41, 0.39, 1.74, 1.4, 5.87, repro,
1996-03-30,0.23, 1.35, -1.25, 1.92, 1.51, 6.37, repro,
1996-03-31,0.87, 0.87, 0.56, 1.8, 1.43, 6.1, repro,
1996-04-01,0.69, 0.95, 2.67, 1.81, 1.46, 6.16, repro,
1996-04-02,0.46, -0.80, 0.04, 1.97, 1.58, 6.67, repro,
1996-04-03,-0.52, 0.31, -0.87, 1.34, 1.1, 4.32, repro,
1996-04-04,-0.10, 2.44, 0.89, 1.43, 1.18, 4.59, repro,
1996-04-05,0.15, 1.70, -1.36, 1.48, 1.24, 4.73, repro,
1996-04-06,0.82, 1.00, -0.41, 1.5, 1.23, 4.83, repro,
1996-04-07,-0.21, 0.42, -0.44, 1.41, 1.15, 4.7, repro,
1996-04-08,0.63, -0.51, 3.69, 1.58, 1.29, 4.99, repro,
1996-04-09,0.93, 0.13, 1.68, 1.39, 1.08, 4.92, repro,
1996-04-10,1.43, 1.14, 5.29, 1.25, 0.98, 4.51, repro,
1996-04-11,1.54, 1.00, 1.77, 1.44, 1.18, 4.67, repro,
1996-04-12,-0.52, 0.67, 9.39, 1.73, 1.38, 5.57, repro,
1996-04-13,-0.69, 1.74, 5.37, 1.41, 1.16, 4.49, repro,
1996-04-14,-0.03, 1.99, 6.25, 1.51, 1.23, 4.85, repro,
1996-04-15,0.04, 2.94, 8.42, 1.56, 1.28, 5.06, repro,
1996-04-16,1.24, 0.33, 4.81, 1.6, 1.3, 5.15, repro,
1996-04-17,0.33, 1.25, 8.02, 1.63, 1.35, 5.43, repro,
1996-04-18,1.51, 0.31, 0.31, 1.28, 0.99, 4.54, repro,
1996-04-19,0.51, 0.15, -3.25, 1.34, 1.03, 4.7, repro,
1996-04-20,1.63, 0.33, -0.59, 1.19, 0.94, 4.17, repro,
1996-04-21,2.07, 0.22, -5.52, 1.29, 1, 4.57, repro,
1996-04-22,1.08, 1.26, -1.70, 1.23, 0.95, 4.33, repro,
1996-04-23,0.91, 1.14, 1.03, 1.4, 1.08, 4.88, repro,
1996-04-24,1.85, 0.50, -1.56, 1.71, 1.29, 5.84, repro,
1996-04-25,2.00, 1.02, -0.71, 1.35, 1.04, 4.82, repro,
1996-04-26,1.02, -0.61, -8.44, 1.78, 1.35, 6.22, repro,
1996-04-27,1.64, 1.62, -2.71, 1.28, 0.99, 4.52, repro,
1996-04-28,1.92, 1.83, -5.71, 1.21, 0.94, 4.21, repro,
1996-04-29,2.69, 1.78, -4.55, 1.32, 1.01, 4.64, repro,
1996-04-30,1.62, 1.84, -4.50, 1.71, 1.34, 5.74, repro,
1996-05-01,2.47, 1.53, -2.73, 1.51, 1.24, 4.95, repro,
1996-05-02,1.30, 2.73, 3.07, 1.53, 1.25, 5.04, repro,
1996-05-03,2.00, 1.33, -3.64, 1.71, 1.33, 5.72, repro,
1996-05-04,3.66, 0.99, -8.84, 1.6, 1.29, 5.71, repro,
1996-05-05,1.32, 2.77, -2.81, 1.44, 1.17, 4.72, repro,
1996-05-06,2.81, 1.97, -2.99, 1.62, 1.29, 5.36, repro,
1996-05-07,3.13, 2.79, -1.77, 1.54, 1.18, 5.27, repro,
1996-05-08,2.77, 2.24, -4.42, 1.72, 1.33, 5.84, repro,
1996-05-09,1.87, 1.79, -3.64, 1.48, 1.21, 4.84, repro,
1996-05-10,2.29, 1.98, -3.51, 1.7, 1.42, 5.68, repro,
1996-05-11,1.63, 2.32, -5.98, 1.8, 1.41, 6.08, repro,
1996-05-12,4.56, 0.45, -8.73, 2.04, 1.59, 6.77, repro,
1996-05-13,2.48, 2.02, -1.98, 1.96, 1.52, 6.46, repro,
1996-05-14,2.95, 2.88, 7.50, 1.45, 1.2, 5.17, repro,
1996-05-15,1.95, 2.54, 1.70, 1.49, 1.22, 4.99, repro,
1996-05-16,3.37, 3.40, 1.12, 1.73, 1.38, 5.87, repro,
1996-05-17,2.85, 1.98, 6.68, 1.62, 1.33, 5.32, repro,
1996-05-18,3.04, 1.71, 5.20, 1.79, 1.4, 6.2, repro,
1996-05-19,3.12, 2.07, 1.64, 1.27, 0.99, 4.51, repro,
1996-05-20,3.69, 0.82, -3.19, 1.59, 1.25, 5.57, repro,
1996-05-21,2.37, 1.55, -0.29, 1.54, 1.21, 5.34, repro,
1996-05-22,3.68, 0.74, -1.43, 1.48, 1.16, 5.2, repro,
1996-05-23,3.85, 1.97, -3.80, 1.52, 1.19, 5.33, repro,
1996-05-24,3.14, 2.44, -4.26, 1.48, 1.16, 5.22, repro,
1996-05-25,3.65, 0.92, -4.41, 2.01, 1.54, 6.78, repro,
1996-05-26,4.01, 1.90, -0.85, 1.53, 1.18, 5.3, repro,
1996-05-27,3.45, 2.25, -1.53, 1.31, 1.01, 4.82, repro,
1996-05-28,5.26, 1.92, -1.67, 1.78, 1.37, 6.14, repro,
1996-05-29,4.69, 1.54, -2.93, 1.55, 1.21, 5.49, repro,
1996-05-30,2.21, 1.55, -3.01, 1.4, 1.1, 5.02, repro,
1996-05-31,3.87, 1.56, -3.74, 1.43, 1.14, 5.17, repro,
1996-06-01,3.68, 1.03, -7.00, 1.71, 1.33, 5.99, repro,
1996-06-02,4.25, 1.96, -6.11, 1.59, 1.24, 5.7, repro,
1996-06-03,2.84, 2.25, -2.59, 1.9, 1.45, 6.64, repro,
1996-06-04,2.51, 3.32, 4.75, 2.09, 1.57, 7.16, repro,
1996-06-05,3.80, 2.08, 1.03, 1.58, 1.27, 5.8, repro,
1996-06-06,3.77, 1.59, -3.97, 1.81, 1.38, 6.42, repro,
1996-06-07,3.06, 1.38, -0.60, 1.79, 1.36, 6.27, repro,
1996-06-08,4.85, 0.91, 2.83, 1.79, 1.42, 6.31, repro,
1996-06-09,4.20, 1.96, -1.43, 1.55, 1.26, 5.65, repro,
1996-06-10,4.31, 2.20, -0.77, 1.2, 0.99, 4.98, repro,
1996-06-11,3.87, 1.31, -4.43, 1.24, 0.99, 4.91, repro,
1996-06-12,4.55, 1.97, -1.32, 1.1, 0.89, 4.6, repro,
1996-06-13,3.18, 2.14, 6.36, 1.98, 1.54, 7.02, repro,
1996-06-14,3.86, 2.47, -0.72, 1.79, 1.41, 6.4, repro,
1996-06-15,5.32, 2.92, 0.03, 1.72, 1.38, 6.23, repro,
1996-06-16,4.67, 1.02, -3.15, 1.53, 1.23, 5.56, repro,
1996-06-17,4.45, 2.67, -2.64, 1.94, 1.56, 7.04, repro,
1996-06-18,3.89, 2.32, -1.89, 1.59, 1.31, 5.96, repro,
1996-06-19,4.31, 2.02, -1.60, 1.62, 1.33, 6.14, repro,
1996-06-20,4.58, 0.22, -1.06, 1.55, 1.24, 5.75, repro,
1996-06-21,4.67, 2.29, -9.92, 2.19, 1.69, 7.63, repro,
1996-06-22,3.55, 2.63, -0.42, 1.72, 1.39, 6.2, repro,
1996-06-23,4.12, 1.84, 3.22, 1.76, 1.38, 6.41, repro,
1996-06-24,4.66, 1.40, -1.32, 1.52, 1.21, 5.8, repro,
1996-06-25,4.06, 1.57, 0.57, 1.51, 1.19, 5.63, repro,
1996-06-26,4.34, 1.93, 6.09, 1.57, 1.22, 5.65, repro,
1996-06-27,2.57, 1.52, 5.31, 1.58, 1.24, 5.79, repro,
1996-06-28,3.81, 1.73, 0.49, 1.7, 1.34, 5.96, repro,
1996-06-29,2.84, 3.10, -5.17, 2.6, 2.17, 9.53, repro,
1996-06-30,4.37, 2.95, 0.13, 1.94, 1.46, 6.7, repro,
1996-07-01,3.55, 1.41, 1.63, 1.51, 1.2, 5.64, repro,
1996-07-02,5.12, 1.49, 2.76, 1.47, 1.15, 5.73, repro,
1996-07-03,4.40, 3.03, -3.19, 1.67, 1.28, 6.11, repro,
1996-07-04,3.27, 3.01, 0.81, 1.91, 1.45, 6.73, repro,
1996-07-05,4.45, 2.39, -2.54, 1.54, 1.21, 5.46, repro,
1996-07-06,3.96, 3.15, -1.17, 1.46, 1.18, 5.32, repro,
1996-07-07,4.30, 2.80, -5.24, 1.58, 1.24, 5.78, repro,
1996-07-08,2.48, 1.40, -1.45, 1.66, 1.28, 6.19, repro,
1996-07-09,5.59, 1.58, 0.30, 2.66, 1.93, 8.98, repro,
1996-07-10,3.92, 2.27, -2.16, 1.58, 1.21, 5.87, repro,
1996-07-11,4.98, 2.34, -7.01, 1.57, 1.23, 5.56, repro,
1996-07-12,3.96, 2.32, -5.32, 1.61, 1.27, 5.91, repro,
1996-07-13,4.51, 3.02, -2.04, 1.62, 1.25, 5.72, repro,
1996-07-14,3.92, 2.73, 5.69, 1.5, 1.16, 5.45, repro,
1996-07-15,4.82, 2.18, -1.37, 1.69, 1.3, 6.16, repro,
1996-07-16,3.34, 1.36, 10.03, 2.04, 1.51, 6.97, repro,
1996-07-17,5.70, 1.79, -0.53, 1.93, 1.52, 7.1, repro,
1996-07-18,4.53, 3.00, 1.89, 1.67, 1.31, 5.91, repro,
1996-07-19,3.26, 3.27, 1.29, 1.72, 1.34, 6.01, repro,
1996-07-20,3.91, 2.08, -2.32, 1.61, 1.25, 5.67, repro,
1996-07-21,4.27, 3.22, 2.14, 1.48, 1.16, 5.25, repro,
1996-07-22,5.76, 2.72, -2.51, 1.6, 1.26, 5.77, repro,
1996-07-23,5.27, 3.97, 2.44, 1.29, 1.01, 5.13, repro,
1996-07-24,5.16, 2.87, -4.20, 1.3, 1.04, 5.24, repro,
1996-07-25,3.73, 4.27, -0.17, 2.21, 1.68, 7.29, repro,
1996-07-26,5.11, 2.78, -1.77, 1.81, 1.42, 6.48, repro,
1996-07-27,4.96, 3.28, 2.10, 1.7, 1.36, 6, repro,
1996-07-28,5.63, 2.74, -1.59, 1.87, 1.48, 6.66, repro,
1996-07-29,2.93, 4.25, 3.21, 1.85, 1.46, 6.55, repro,
1996-07-30,4.42, 4.27, -4.20, 2.42, 1.87, 8.52, repro,
1996-07-31,4.57, 3.71, 0.66, 1.61, 1.28, 5.82, repro,
1996-08-01,8.32, 3.57, -3.32, 1.89, 1.5, 6.74, repro,
1996-08-02,4.36, 3.84, 2.08, 2.29, 1.74, 7.6, repro,
1996-08-03,5.36, 4.81, 6.63, 1.83, 1.42, 6.08, repro,
1996-08-04,4.35, 2.14, 8.52, 1.82, 1.46, 6.07, repro,
1996-08-05,6.22, 2.94, 4.81, 1.8, 1.43, 6.13, repro,
1996-08-06,5.30, 3.79, 1.83, 1.65, 1.35, 5.9, repro,
1996-08-07,5.32, 4.28, 3.87, 1.94, 1.52, 6.68, repro,
1996-08-08,5.32, 4.46, 4.17, 1.54, 1.29, 5.62, repro,
1996-08-09,4.54, 4.38, 0.32, 1.75, 1.44, 6.09, repro,
1996-08-10,5.46, 4.22, 4.78, 1.83, 1.62, 6.26, repro,
1996-08-11,4.26, 4.91, -3.52, 2.01, 1.61, 6.76, repro,
1996-08-12,4.72, 4.39, 0.81, 1.68, 1.38, 5.86, repro,
1996-08-13,6.05, 5.13, 2.69, 1.51, 1.24, 5.48, repro,
1996-08-14,5.24, 6.32, 11.16, 1.8, 1.41, 6.03, repro,
1996-08-15,5.96, 4.16, -1.45, 1.8, 1.43, 6.38, repro,
1996-08-16,4.56, 6.83, 2.13, 2.16, 1.67, 7.62, repro,
1996-08-17,3.96, 3.91, 12.77, 1.84, 1.46, 6.54, repro,
1996-08-18,3.49, 3.56, 4.60, 1.56, 1.25, 5.53, repro,
1996-08-19,3.68, 4.65, 11.11, 1.69, 1.3, 5.69, repro,
1996-08-20,4.44, 4.84, 11.67, 2.07, 1.6, 6.91, repro,
1996-08-21,3.15, 4.14, 6.44, 1.64, 1.3, 5.56, repro,
1996-08-22,4.53, 4.06, 8.13, 1.77, 1.38, 5.9, repro,
1996-08-23,4.19, 4.81, 11.06, 1.65, 1.29, 5.39, repro,
1996-08-24,3.18, 4.89, 6.73, 1.54, 1.21, 5.16, repro,
1996-08-25,4.86, 5.35, 10.98, 1.67, 1.32, 5.59, repro,
1996-08-26,5.23, 4.84, 12.27, 1.66, 1.32, 5.54, repro,
1996-08-27,3.11, 4.50, 12.80, 1.56, 1.24, 5.29, repro,
1996-08-28,3.04, 3.68, 2.62, 1.81, 1.43, 6.05, repro,
1996-08-29,1.42, 5.65, 11.72, 1.42, 1.11, 4.97, repro,
1996-08-30,4.00, 5.00, 13.16, 2.5, 1.87, 7.99, repro,
1996-08-31,1.98, 5.02, 14.89, 1.45, 1.14, 5.08, repro,
1996-09-01,3.67, 3.19, 7.01, 1.53, 1.22, 5.14, repro,
1996-09-02,4.76, 4.22, 8.03, 1.47, 1.19, 5.03, repro,
1996-09-03,2.98, 5.17, 6.98, 2.47, 1.86, 8.05, repro,
1996-09-04,4.16, 4.21, 9.71, 2, 1.55, 6.63, repro,
1996-09-05,5.51, 5.46, 12.61, 1.86, 1.47, 6.24, repro,
1996-09-06,3.91, 3.89, 7.56, 1.9, 1.44, 6.29, repro,
1996-09-07,3.78, 4.23, 7.37, 1.97, 1.54, 6.61, repro,
1996-09-08,3.05, 3.49, 2.89, 2.15, 1.63, 7, repro,
1996-09-09,4.78, 5.48, 11.63, 1.62, 1.26, 5.49, repro,
1996-09-10,4.35, 5.03, 8.20, 1.55, 1.18, 5.23, repro,
1996-09-11,3.88, 5.33, 3.65, 1.91, 1.48, 6.41, repro,
1996-09-12,3.89, 5.71, 7.49, 2.32, 1.79, 7.64, repro,
1996-09-13,3.94, 4.03, 10.11, 1.83, 1.4, 6.06, repro,
1996-09-14,1.49, 4.29, 12.43, 2.25, 1.69, 7.34, repro,
1996-09-15,3.88, 4.66, 9.98, 2.3, 1.69, 7.41, repro,
1996-09-16,4.90, 3.73, 9.90, 1.77, 1.39, 5.92, repro,
1996-09-17,4.33, 5.46, 5.27, 1.72, 1.34, 5.75, repro,
1996-09-18,2.74, 4.93, 2.34, 2.08, 1.6, 6.88, repro,
1996-09-19,4.89, 4.23, 3.12, 1.91, 1.5, 6.38, repro,
1996-09-20,2.78, 6.36, 10.19, 1.78, 1.38, 5.87, repro,
1996-09-21,4.44, 5.90, 11.61, 1.8, 1.38, 5.86, repro,
1996-09-22,5.17, 5.93, 8.64, 1.82, 1.42, 6, repro,
1996-09-23,3.41, 4.94, 5.58, 1.54, 1.21, 5.19, repro,
1996-09-24,4.46, 5.39, 7.19, 1.64, 1.25, 5.3, repro,
1996-09-25,4.60, 5.16, 9.69, 1.62, 1.27, 5.45, repro,
1996-09-26,4.64, 5.25, 9.57, 1.68, 1.31, 5.68, repro,
1996-09-27,4.29, 4.70, 7.23, 1.63, 1.28, 5.37, repro,
1996-09-28,4.93, 5.38, 6.23, 1.63, 1.24, 5.29, repro,
1996-09-29,5.82, 4.95, 6.96, 1.84, 1.41, 6, repro,
1996-09-30,4.90, 4.57, 9.29, 1.6, 1.25, 5.28, repro,
1996-10-01,5.56, 5.12, 8.77, 1.59, 1.22, 5.33, repro,
1996-10-02,5.07, 5.59, 12.33, 1.77, 1.35, 5.74, repro,
1996-10-03,5.54, 4.99, 10.31, 2.48, 1.85, 8.13, repro,
1996-10-04,5.86, 5.20, 10.99, 1.9, 1.44, 6.21, repro,
1996-10-05,4.23, 6.36, 6.10, 1.89, 1.46, 6.19, repro,
1996-10-06,5.19, 5.71, 5.00, 1.87, 1.43, 6.15, repro,
1996-10-07,4.71, 4.97, 5.19, 1.97, 1.53, 6.58, repro,
1996-10-08,5.78, 5.85, 9.04, 1.59, 1.28, 5.34, repro,
1996-10-09,4.18, 6.12, 9.21, 1.13, 0.89, 4.01, repro,
1996-10-10,3.35, 5.76, 14.39, 1.9, 1.47, 6.21, repro,
1996-10-11,6.00, 5.55, 8.90, 1.64, 1.26, 5.58, repro,
1996-10-12,3.96, 6.34, 9.09, 1.75, 1.35, 5.81, repro,
1996-10-13,3.79, 4.34, 7.45, 1.99, 1.53, 6.54, repro,
1996-10-14,3.96, 5.35, 8.87, 1.82, 1.39, 6.13, repro,
1996-10-15,5.60, 5.48, 4.17, 2, 1.55, 6.59, repro,
1996-10-16,5.24, 5.44, 4.66, 1.59, 1.25, 5.16, repro,
1996-10-17,4.81, 5.35, 5.54, 1.64, 1.28, 5.35, repro,
1996-10-18,4.58, 5.26, 1.53, 2, 1.57, 6.65, repro,
1996-10-19,5.28, 6.37, 8.43, 1.28, 1.01, 4.34, repro,
1996-10-20,5.11, 6.47, 6.09, 1.39, 1.09, 4.89, repro,
1996-10-21,4.28, 7.75, 7.31, 1.51, 1.2, 5.2, repro,
1996-10-22,4.49, 6.40, 6.07, 1.98, 1.54, 6.65, repro,
1996-10-23,4.02, 6.45, 7.81, 1.44, 1.15, 5.07, repro,
1996-10-24,5.42, 5.24, 6.69, 1.82, 1.43, 6.14, repro,
1996-10-25,5.53, 6.71, 11.41, 1.49, 1.2, 5.09, repro,
1996-10-26,4.33, 7.16, 1.56, 1.33, 1.06, 4.69, repro,
1996-10-27,2.97, 6.98, 3.04, 1.55, 1.23, 5.38, repro,
1996-10-28,5.14, 6.95, 5.41, 1.45, 1.16, 4.92, repro,
1996-10-29,5.06, 6.70, 3.24, 1.58, 1.25, 5.48, repro,
1996-10-30,5.42, 6.86, 0.30, 1.14, 0.95, 3.98, repro,
1996-10-31,5.00, 6.80, 5.03, 1.08, 0.9, 3.86, repro,
1996-11-01,4.57, 6.61, 6.22, 1.22, 0.97, 4.36, repro,
1996-11-02,4.12, 5.83, 5.45, 1.49, 1.16, 5.15, repro,
1996-11-03,4.62, 6.19, 8.23, 1.5, 1.16, 5.15, repro,
1996-11-04,5.94, 7.07, 5.60, 1.32, 1.03, 4.64, repro,
1996-11-05,3.73, 5.56, 2.48, 1.43, 1.16, 4.99, repro,
1996-11-06,5.01, 0.93, 0.51, 1.8, 1.41, 6.05, repro,
1996-11-07,3.76, 6.56, 5.29, 1.6, 1.24, 5.35, repro,
1996-11-08,4.85, 4.92, 4.88, 2.14, 1.59, 6.89, repro,
1996-11-09,5.42, 6.30, 4.11, 1.55, 1.24, 5.3, repro,
1996-11-10,6.05, 4.51, 2.94, 1.71, 1.34, 5.53, repro,
1996-11-11,3.93, 6.23, 9.89, 1.96, 1.49, 6.43, repro,
1996-11-12,3.61, 7.80, 1.61, 2.06, 1.58, 6.76, repro,
1996-11-13,3.73, 6.11, 1.41, 1.97, 1.51, 6.4, repro,
1996-11-14,4.55, 6.23, 5.04, 1.34, 1.06, 4.71, repro,
1996-11-15,4.53, 5.75, 7.22, 1.16, 0.94, 3.99, repro,
1996-11-16,2.12, 5.68, 0.96, 1.89, 1.48, 6.3, repro,
1996-11-17,4.73, 5.17, 8.58, 1.65, 1.26, 5.53, repro,
1996-11-18,3.64, 5.93, 11.47, 1.29, 1.03, 4.33, repro,
1996-11-19,3.75, 4.56, 12.00, 1.97, 1.5, 6.44, repro,
1996-11-20,5.15, 5.76, 6.04, 1.6, 1.24, 5.3, repro,
1996-11-21,4.62, 5.65, 7.77, 1.3, 1.01, 4.64, repro,
1996-11-22,4.32, 5.33, 11.64, 1.39, 1.07, 4.66, repro,
1996-11-23,4.69, 5.71, 6.68, 1.55, 1.21, 5.22, repro,
1996-11-24,4.06, 6.30, 4.80, 1.76, 1.36, 5.83, repro,
1996-11-25,5.12, 6.38, 2.52, 1.4, 1.17, 4.34, repro,
1996-11-26,4.61, 6.52, 3.10, 1.66, 1.32, 5.47, repro,
1996-11-27,4.77, 6.01, 8.67, 1.26, 1.01, 4.28, repro,
1996-11-28,5.59, 4.62, 2.27, 1.86, 1.43, 6.03, repro,
1996-11-29,4.88, 5.40, 4.77, 1.5, 1.19, 4.97, repro,
1996-11-30,3.53, 4.84, 8.20, 2.11, 1.67, 6.83, repro,
1996-12-01,5.79, 2.65, 0.08, 2.24, 1.76, 7.35, repro,
1996-12-02,5.03, 5.85, 7.51, 1.91, 1.47, 6.19, repro,
1996-12-03,3.63, 4.64, 7.12, 1.68, 1.32, 5.5, repro,
1996-12-04,3.55, 4.78, 12.26, 1.83, 1.43, 5.93, repro,
1996-12-05,4.60, 2.06, 9.32, 2.02, 1.6, 6.67, repro,
1996-12-06,3.26, 5.07, 8.64, 1.92, 1.52, 6.26, repro,
1996-12-07,4.21, 5.47, 10.65, 1.66, 1.36, 5.58, repro,
