4-character id, ALBH
begin date, 2015-01-01
end date, 2017-01-01
longitude, -123.487470777 E
latitude, 48.3897811345 N
units, meters**0 days**-1
date, north, east, vertical, north std. deviation, east std. deviation, vertical std. deviation
2015-04-30, -9.166088e-11, 1.838467e-10, -4.624027e-10, 6.660342e-10, 6.254153e-10, 9.353600e-10
2015-05-01, -9.326206e-11, 1.917347e-10, -4.726836e-10, 6.661616e-10, 6.254673e-10, 9.354073e-10
2015-05-02, -8.661038e-11, 1.909219e-10, -4.774458e-10, 6.663271e-10, 6.255571e-10, 9.355674e-10
2015-05-03, -7.243988e-11, 1.819926e-10, -4.770157e-10, 6.664774e-10, 6.256497e-10, 9.357809e-10
2015-05-04, -5.200347e-11, 1.659999e-10, -4.716844e-10, 6.665677e-10, 6.257146e-10, 9.359844e-10
2015-05-05, -2.694730e-11, 1.443719e-10, -4.617064e-10, 6.665661e-10, 6.257276e-10, 9.361195e-10
2015-05-06, 8.074882e-13, 1.187523e-10, -4.472954e-10, 6.664546e-10, 6.256713e-10, 9.361390e-10
2015-05-07, 2.917190e-11, 9.082229e-11, -4.286058e-10, 6.662293e-10, 6.255350e-10, 9.360126e-10
2015-05-08, 5.599545e-11, 2.703756e-11, -4.057015e-10, 6.658984e-10, 6.249444e-10, 9.357284e-10
2015-05-09, 7.918451e-11, 3.723557e-12, -3.785260e-10, 6.654810e-10, 6.246432e-10, 9.352928e-10
2015-05-10, 9.683819e-11, -1.818177e-11, -3.468947e-10, 6.650050e-10, 6.242664e-10, 9.347278e-10
2015-05-11, 1.073950e-10, -3.780049e-11, -3.105267e-10, 6.645058e-10, 6.238314e-10, 9.340671e-10
2015-05-12, 1.097728e-10, -5.437289e-11, -2.691235e-10, 6.640232e-10, 6.233649e-10, 9.333504e-10
2015-05-13, 1.034796e-10, -6.724767e-11, -2.224852e-10, 6.635978e-10, 6.229013e-10, 9.326192e-10
2015-05-14, 8.867096e-11, -7.591105e-11, -1.821848e-10, 6.632655e-10, 6.224793e-10, 9.319256e-10
2015-05-15, 6.614020e-11, -8.004798e-11, -1.256266e-10, 6.630517e-10, 6.221355e-10, 9.312720e-10
2015-05-16, 3.723828e-11, -7.961074e-11, -6.484896e-11, 6.629656e-10, 6.218973e-10, 9.306948e-10
2015-05-17, 3.740000e-12, -7.486362e-11, -9.798990e-13, 6.629974e-10, 6.217762e-10, 9.302062e-10
2015-05-18, -3.231625e-11, -6.638182e-11, 6.455584e-11, 6.631176e-10, 6.217633e-10, 9.298097e-10
2015-05-19, -6.878520e-11, -5.500080e-11, 1.301473e-10, 6.632811e-10, 6.218290e-10, 9.295017e-10
2015-05-20, -1.035491e-10, -4.173044e-11, 1.941212e-10, 6.634336e-10, 6.219269e-10, 9.292747e-10
2015-05-21, -1.596644e-10, -2.765701e-11, 2.548527e-10, 6.637046e-10, 6.220034e-10, 9.291194e-10
2015-05-22, -1.889559e-10, -1.385346e-11, 3.205299e-10, 6.636872e-10, 6.220090e-10, 9.290137e-10
2015-05-23, -2.110762e-10, -1.309127e-12, 3.697629e-10, 6.635473e-10, 6.219107e-10, 9.289801e-10
2015-05-24, -2.249717e-10, 9.120986e-12, 4.117528e-10, 6.632943e-10, 6.217020e-10, 9.290030e-10
2015-05-25, -2.301117e-10, 1.675437e-11, 4.456021e-10, 6.629669e-10, 6.214067e-10, 9.290845e-10
2015-05-26, -2.265603e-10, 2.111439e-11, 4.706218e-10, 6.626276e-10, 6.210767e-10, 9.292301e-10
2015-05-27, -2.150050e-10, 2.196075e-11, 4.863504e-10, 6.623503e-10, 6.207812e-10, 9.294462e-10
2015-05-28, -1.967268e-10, 1.931107e-11, 4.925865e-10, 6.622047e-10, 6.205916e-10, 9.297381e-10
2015-05-29, -1.735045e-10, 1.344270e-11, 4.894250e-10, 6.622391e-10, 6.205626e-10, 9.301070e-10
2015-05-30, -1.474657e-10, 4.867335e-12, 4.772821e-10, 6.624671e-10, 6.207172e-10, 9.305482e-10
2015-05-31, -1.209046e-10, -5.720561e-12, 4.568975e-10, 6.628626e-10, 6.210385e-10, 9.310507e-10
2015-06-01, -9.609698e-11, -1.751147e-11, 4.293058e-10, 6.633644e-10, 6.214715e-10, 9.315981e-10
2015-06-02, -7.513255e-11, -2.965147e-11, 3.957823e-10, 6.638894e-10, 6.219359e-10, 9.321715e-10
2015-06-03, -5.977724e-11, -4.130521e-11, 3.577696e-10, 6.643515e-10, 6.223444e-10, 9.327531e-10
2015-06-04, -2.524313e-11, -5.170676e-11, 3.167999e-10, 6.645076e-10, 6.226239e-10, 9.333297e-10
