4-character id, ALBH
begin date, 2015-01-01
end date, 2017-01-01
longitude, -123.487470777 E
latitude, 48.3897811345 N
units, meters**0 days**-1
date, north, east, vertical, north std. deviation, east std. deviation, vertical std. deviation
2015-03-10, -1.648220e-10, -3.849238e-10, 1.772353e-09, 4.812248e-10, 4.432252e-10, 7.405762e-10
2015-03-11, -2.446353e-10, -4.403212e-10, 1.862402e-09, 4.815313e-10, 4.435562e-10, 7.410421e-10
2015-03-12, -3.228489e-10, -4.922010e-10, 1.928551e-09, 4.820095e-10, 4.440110e-10, 7.416700e-10
2015-03-13, -3.962931e-10, -5.390636e-10, 1.968036e-09, 4.826361e-10, 4.445670e-10, 7.424487e-10
2015-03-14, -4.620162e-10, -5.792753e-10, 1.978520e-09, 4.833664e-10, 4.451883e-10, 7.433416e-10
2015-03-15, -5.173985e-10, -6.111425e-10, 1.958247e-09, 4.841434e-10, 4.458332e-10, 7.442917e-10
2015-03-16, -5.602047e-10, -6.330128e-10, 1.906192e-09, 4.849076e-10, 4.464627e-10, 7.452297e-10
2015-03-17, -5.886131e-10, -6.433972e-10, 1.822163e-09, 4.856055e-10, 4.470459e-10, 7.460834e-10
2015-03-18, -6.012552e-10, -6.411058e-10, 1.706860e-09, 4.861959e-10, 4.475623e-10, 7.467891e-10
2015-03-19, -5.972741e-10, -6.253777e-10, 1.561880e-09, 4.866516e-10, 4.480009e-10, 7.473002e-10
2015-03-20, -5.763903e-10, -5.959862e-10, 1.389681e-09, 4.869599e-10, 4.483570e-10, 7.475942e-10
2015-03-21, -5.389577e-10, -4.775484e-10, 1.193513e-09, 4.871204e-10, 4.498891e-10, 7.476766e-10
2015-03-22, -4.860008e-10, -4.257635e-10, 9.773285e-10, 4.871444e-10, 4.500788e-10, 7.475798e-10
2015-03-23, -4.192214e-10, -3.650403e-10, 7.456936e-10, 4.870544e-10, 4.501835e-10, 7.473605e-10
2015-03-24, -3.409685e-10, -2.973115e-10, 5.036810e-10, 4.868849e-10, 4.502115e-10, 7.470915e-10
2015-03-25, -2.541592e-10, -2.249824e-10, 2.567580e-10, 4.866818e-10, 4.501808e-10, 7.468530e-10
2015-03-26, -1.621454e-10, -1.960653e-10, 1.064655e-11, 4.865008e-10, 4.488555e-10, 7.467211e-10
2015-03-27, -6.853188e-11, -1.141519e-10, -2.288532e-10, 4.864007e-10, 4.488017e-10, 7.467563e-10
2015-03-28, 2.303381e-11, -3.640136e-11, -4.560793e-10, 4.864342e-10, 4.488018e-10, 7.469944e-10
2015-03-29, 1.090733e-10, 3.382612e-11, -6.657521e-10, 4.866374e-10, 4.488977e-10, 7.474391e-10
2015-03-30, 1.864735e-10, 9.352040e-11, -8.532221e-10, 4.870192e-10, 4.491173e-10, 7.480608e-10
2015-03-31, 2.526512e-10, 1.402489e-10, -1.014685e-09, 4.875557e-10, 4.494644e-10, 7.487991e-10
2015-04-01, 3.056727e-10, 1.723414e-10, -1.147334e-09, 4.881892e-10, 4.499136e-10, 7.495711e-10
2015-04-02, 3.443073e-10, 1.890022e-10, -1.249434e-09, 4.888353e-10, 4.504104e-10, 7.502832e-10
2015-04-03, 3.680059e-10, 1.903350e-10, -1.320315e-09, 4.893950e-10, 4.508798e-10, 7.508447e-10
2015-04-04, 3.768173e-10, 1.772904e-10, -1.360292e-09, 4.897725e-10, 4.512396e-10, 7.511825e-10
2015-04-05, 3.712746e-10, 1.515548e-10, -1.370559e-09, 4.898934e-10, 4.514182e-10, 7.512519e-10
2015-04-06, 3.522909e-10, 1.154071e-10, -1.353059e-09, 4.897218e-10, 4.513715e-10, 7.510453e-10
2015-04-07, 3.210912e-10, 7.156122e-11, -1.310369e-09, 4.892711e-10, 4.510958e-10, 7.505936e-10
2015-04-08, 2.791901e-10, 2.300971e-11, -1.245592e-09, 4.886059e-10, 4.506327e-10, 7.499620e-10
2015-04-09, 2.284045e-10, -2.712251e-11, -1.162286e-09, 4.878336e-10, 4.500642e-10, 7.492400e-10
2015-04-10, 1.708746e-10, -7.571160e-11, -1.064385e-09, 4.870862e-10, 4.494985e-10, 7.485260e-10
2015-04-11, 1.090613e-10, -1.197626e-10, -9.561229e-10, 4.864948e-10, 4.490477e-10, 7.479112e-10
2015-04-12, 4.568691e-11, -1.565464e-10, -8.419293e-10, 4.861621e-10, 4.488038e-10, 7.474627e-10
2015-04-13, -1.639802e-11, -1.837554e-10, -7.262820e-10, 4.861397e-10, 4.488174e-10, 7.472126e-10
2015-04-14, -7.441221e-11, -1.996731e-10, -6.135179e-10, 4.864166e-10, 4.490858e-10, 7.471524e-10
2015-04-15, -1.258671e-10, -2.033263e-10, -3.645268e-10, 4.869210e-10, 4.495534e-10, 7.491743e-10
2015-04-16, -1.687617e-10, -1.945820e-10, -2.673333e-10, 4.875361e-10, 4.501241e-10, 7.493260e-10
2015-04-17, -2.017031e-10, -1.741563e-10, -1.833947e-10, 4.881254e-10, 4.506837e-10, 7.494627e-10
2015-04-18, -2.239368e-10, -1.435324e-10, -1.146298e-10, 4.885606e-10, 4.511236e-10, 7.495008e-10
2015-04-19, -2.353009e-10, -1.048079e-10, -6.199935e-11, 4.887467e-10, 4.513629e-10, 7.493759e-10
2015-04-20, -2.361380e-10, -6.050581e-11, -2.552434e-11, 4.886384e-10, 4.513628e-10, 7.490534e-10
2015-04-21, -2.271982e-10, -1.338288e-11, -4.382135e-12, 4.882469e-10, 4.511321e-10, 7.485347e-10
2015-04-22, -2.095581e-10, 3.374260e-11, 2.943403e-12, 4.876351e-10, 4.507221e-10, 7.478554e-10
2015-04-23, -1.845657e-10, 7.812998e-11, -1.513981e-12, 4.869037e-10, 4.502147e-10, 7.470787e-10
2015-04-24, -1.538074e-10, 3.732016e-11, -1.537698e-11, 4.861699e-10, 4.509718e-10, 7.462835e-10
2015-04-25, -1.190886e-10, 6.329170e-11, -1.525337e-10, 4.855444e-10, 4.505267e-10, 7.436485e-10
2015-04-26, -8.240575e-11, 8.071163e-11, -1.672451e-10, 4.851097e-10, 4.502262e-10, 7.430553e-10
2015-04-27, -4.589196e-11, 8.820304e-11, -1.821458e-10, 4.849053e-10, 4.500970e-10, 7.426366e-10
2015-04-28, -1.171978e-11, 8.483682e-11, -1.948923e-10, 4.849232e-10, 4.501272e-10, 7.424058e-10
2015-04-29, 1.803883e-11, 7.020253e-11, -2.033819e-10, 4.851129e-10, 4.502730e-10, 7.423451e-10
2015-04-30, 4.157640e-11, 4.445761e-11, -2.058352e-10, 4.853951e-10, 4.504708e-10, 7.424108e-10
2015-05-01, 5.750433e-11, 8.342818e-12, -2.008821e-10, 4.856798e-10, 4.506523e-10, 7.425422e-10
2015-05-02, 6.496409e-11, -3.684030e-11, -1.876411e-10, 4.858845e-10, 4.507587e-10, 7.426731e-10
2015-05-03, 6.367336e-11, -8.928765e-11, -1.657804e-10, 4.859491e-10, 4.507513e-10, 7.427432e-10
2015-05-04, 5.390348e-11, -1.467808e-10, -1.355484e-10, 4.858448e-10, 4.506170e-10, 7.427075e-10
2015-05-05, 3.640082e-11, -2.067986e-10, -9.776817e-11, 4.855761e-10, 4.503676e-10, 7.425421e-10
2015-05-06, 1.227403e-11, -2.666443e-10, -5.379268e-11, 4.851761e-10, 4.500341e-10, 7.422454e-10
2015-05-07, -1.712799e-11, -3.235819e-10, -5.425692e-12, 4.846974e-10, 4.496584e-10, 7.418351e-10
2015-05-08, -5.032702e-11, -3.239645e-10, 4.518512e-11, 4.841995e-10, 4.481965e-10, 7.413419e-10
2015-05-09, -8.580423e-11, -3.743119e-10, 9.567388e-11, 4.837363e-10, 4.478665e-10, 7.408013e-10
2015-05-10, -1.220666e-10, -4.140915e-10, 1.435925e-10, 4.833473e-10, 4.475892e-10, 7.402459e-10
2015-05-11, -1.576991e-10, -4.415160e-10, 1.865483e-10, 4.830517e-10, 4.473677e-10, 7.396986e-10
2015-05-12, -1.914121e-10, -4.553850e-10, 2.223362e-10, 4.828485e-10, 4.471920e-10, 7.391702e-10
2015-05-13, -2.220908e-10, -4.551457e-10, 2.490567e-10, 4.827205e-10, 4.470435e-10, 7.386585e-10
2015-05-14, -2.488440e-10, -4.409251e-10, 1.508062e-10, 4.826404e-10, 4.469019e-10, 7.398983e-10
2015-05-15, -2.710443e-10, -4.135342e-10, 1.532922e-10, 4.825780e-10, 4.467503e-10, 7.393766e-10
2015-05-16, -2.883486e-10, -3.744435e-10, 1.451981e-10, 4.825058e-10, 4.465790e-10, 7.388299e-10
2015-05-17, -3.006921e-10, -3.257245e-10, 1.264391e-10, 4.824031e-10, 4.463859e-10, 7.382498e-10
2015-05-18, -3.082565e-10, -2.699534e-10, 9.740197e-11, 4.822580e-10, 4.461757e-10, 7.376384e-10
2015-05-19, -3.114182e-10, -2.100781e-10, 5.889605e-11, 4.820676e-10, 4.459561e-10, 7.370105e-10
2015-05-20, -3.106923e-10, -1.492562e-10, 1.208636e-11, 4.818364e-10, 4.457355e-10, 7.363930e-10
2015-05-21, -2.598552e-10, -9.067665e-11, -4.158213e-11, 4.824527e-10, 4.455199e-10, 7.358220e-10
2015-05-22, -2.463931e-10, -3.738045e-11, -4.558169e-12, 4.821683e-10, 4.453126e-10, 7.336137e-10
2015-05-23, -2.316722e-10, 7.907978e-12, -7.302670e-11, 4.818860e-10, 4.451155e-10, 7.332572e-10
2015-05-24, -2.164429e-10, 4.292877e-11, -1.433766e-10, 4.816260e-10, 4.449312e-10, 7.330555e-10
2015-05-25, -2.013347e-10, 6.600616e-11, -2.136050e-10, 4.814101e-10, 4.447664e-10, 7.330235e-10
2015-05-26, -1.868217e-10, 7.613415e-11, -2.817927e-10, 4.812597e-10, 4.446325e-10, 7.331577e-10
2015-05-27, -1.732058e-10, 7.302473e-11, -3.461777e-10, 4.811934e-10, 4.445450e-10, 7.334358e-10
2015-05-28, -1.606236e-10, 5.711719e-11, -4.052252e-10, 4.812228e-10, 4.445199e-10, 7.338186e-10
2015-05-29, -1.490756e-10, 2.954801e-11, -4.576869e-10, 4.813484e-10, 4.445683e-10, 7.342550e-10
2015-05-30, -1.384674e-10, -7.918773e-12, -5.026391e-10, 4.815559e-10, 4.446903e-10, 7.346887e-10
2015-05-31, -1.286518e-10, -5.299892e-11, -5.394932e-10, 4.818157e-10, 4.448718e-10, 7.350660e-10
2015-06-01, -1.194577e-10, -1.030276e-10, -5.679754e-10, 4.820856e-10, 4.450837e-10, 7.353440e-10
2015-06-02, -1.107040e-10, -1.551216e-10, -5.880815e-10, 4.823173e-10, 4.452865e-10, 7.354968e-10
2015-06-03, -1.022012e-10, -2.063525e-10, -6.000141e-10, 4.824655e-10, 4.454379e-10, 7.355203e-10
2015-06-04, -1.428767e-10, -2.539191e-10, -6.041128e-10, 4.816520e-10, 4.455030e-10, 7.354346e-10
2015-06-05, -1.269977e-10, -2.537096e-10, -6.007917e-10, 4.815563e-10, 4.463679e-10, 7.352820e-10
2015-06-06, -1.103497e-10, -2.799990e-10, -5.904909e-10, 4.813534e-10, 4.462257e-10, 7.351228e-10
2015-06-07, -9.304708e-11, -2.972618e-10, -5.736471e-10, 4.810875e-10, 4.460119e-10, 7.350275e-10
2015-06-08, -7.527282e-11, -3.047595e-10, -5.506821e-10, 4.808239e-10, 4.457796e-10, 7.350671e-10
2015-06-09, -5.726507e-11, -3.023145e-10, -5.220014e-10, 4.806389e-10, 4.455948e-10, 7.353023e-10
2015-06-10, -3.929563e-11, -2.902946e-10, -4.879938e-10, 4.806046e-10, 4.455227e-10, 7.357742e-10
2015-06-11, -2.165105e-11, -2.695722e-10, -4.490266e-10, 4.807747e-10, 4.456134e-10, 7.364964e-10
2015-06-12, -4.626448e-12, -2.414590e-10, -4.054351e-10, 4.811713e-10, 4.458895e-10, 7.374519e-10
2015-06-13, 1.146250e-11, -2.076174e-10, -3.575158e-10, 4.817794e-10, 4.463398e-10, 7.385941e-10
2015-06-14, 2.625423e-11, -1.699528e-10, -3.055315e-10, 4.825479e-10, 4.469206e-10, 7.398526e-10
2015-06-15, 3.931604e-11, -1.304940e-10, -2.497408e-10, 4.833984e-10, 4.475638e-10, 7.411421e-10
2015-06-16, 5.013528e-11, -9.127361e-11, -1.904491e-10, 4.842401e-10, 4.481905e-10, 7.423745e-10
2015-06-17, 5.813736e-11, -5.422049e-11, -1.280772e-10, 4.849867e-10, 4.487270e-10, 7.434698e-10
2015-06-18, 6.272998e-11, -2.107132e-11, -6.323052e-11, 4.855716e-10, 4.491188e-10, 7.443663e-10
2015-06-19, 6.336265e-11, 6.694861e-12, 3.248244e-12, 4.859591e-10, 4.493402e-10, 7.450277e-10
2015-06-20, 5.958530e-11, 2.790293e-11, 7.025531e-11, 4.861492e-10, 4.493978e-10, 7.454456e-10
2015-06-21, 5.109245e-11, 4.171578e-11, 1.364392e-10, 4.861753e-10, 4.493270e-10, 7.456389e-10
2015-06-22, 3.774726e-11, 4.766167e-11, 2.002481e-10, 4.860955e-10, 4.491831e-10, 7.456487e-10
2015-06-23, 1.958868e-11, 3.034955e-12, 2.600031e-10, 4.859797e-10, 4.481692e-10, 7.455312e-10
2015-06-24, -3.168920e-12, -2.725187e-12, 3.139825e-10, 4.858951e-10, 4.480580e-10, 7.453492e-10
2015-06-25, -3.013492e-11, -1.559295e-11, 3.605075e-10, 4.858930e-10, 4.480332e-10, 7.451640e-10
2015-06-26, -6.073629e-11, -3.467367e-11, 3.980186e-10, 4.860001e-10, 4.481095e-10, 7.450289e-10
2015-06-27, -9.420896e-11, -5.882898e-11, 4.251412e-10, 4.862151e-10, 4.482762e-10, 7.449849e-10
2015-06-28, -1.295945e-10, -8.677061e-11, 4.407428e-10, 4.865126e-10, 4.485019e-10, 7.450591e-10
2015-06-29, -1.657513e-10, -1.171625e-10, 4.439853e-10, 4.868509e-10, 4.487438e-10, 7.452653e-10
2015-06-30, -2.013866e-10, -1.487165e-10, 4.343771e-10, 4.871837e-10, 4.489581e-10, 7.456056e-10
2015-07-01, -2.351122e-10, -1.802645e-10, 4.118259e-10, 4.874706e-10, 4.491101e-10, 7.460732e-10
2015-07-02, -2.655172e-10, -2.107916e-10, 3.766888e-10, 4.876860e-10, 4.491814e-10, 7.466543e-10
2015-07-03, -2.912482e-10, -2.394274e-10, 3.298118e-10, 4.878231e-10, 4.491729e-10, 7.473296e-10
2015-07-04, -3.110861e-10, -2.654088e-10, 2.725483e-10, 4.878935e-10, 4.491023e-10, 7.480747e-10
2015-07-05, -3.240139e-10, -2.880434e-10, 2.067459e-10, 4.879222e-10, 4.489993e-10, 7.488602e-10
2015-07-06, -3.292781e-10, -3.067000e-10, 1.346956e-10, 4.879400e-10, 4.488972e-10, 7.496511e-10
2015-07-07, -3.264468e-10, -3.208358e-10, 5.904390e-11, 4.879745e-10, 4.488251e-10, 7.504064e-10
2015-07-08, -3.154594e-10, -3.300446e-10, -1.732681e-11, 4.880422e-10, 4.488012e-10, 7.510801e-10
2015-07-09, -2.966565e-10, -3.341016e-10, -9.143601e-11, 4.881440e-10, 4.488290e-10, 7.516231e-10
2015-07-10, -2.707776e-10, -3.329859e-10, -1.603505e-10, 4.882641e-10, 4.488970e-10, 7.519871e-10
2015-07-11, -2.389185e-10, -3.268738e-10, -2.213283e-10, 4.883730e-10, 4.489813e-10, 7.521302e-10
2015-07-12, -2.024521e-10, -3.161021e-10, -2.719561e-10, 4.884332e-10, 4.490511e-10, 7.520234e-10
2015-07-13, -1.629210e-10, -3.011110e-10, -3.102786e-10, 4.884079e-10, 4.490744e-10, 7.516583e-10
2015-07-14, -1.219191e-10, -2.823771e-10, -3.349150e-10, 4.882692e-10, 4.490258e-10, 7.510532e-10
2015-07-15, -8.098417e-11, -2.603565e-10, -3.451553e-10, 4.880061e-10, 4.488918e-10, 7.502563e-10
2015-07-16, -4.151857e-11, -2.354586e-10, -3.410256e-10, 4.876289e-10, 4.486750e-10, 7.493462e-10
2015-07-17, -4.750113e-12, -2.080606e-10, -3.233107e-10, 4.871707e-10, 4.483957e-10, 7.484265e-10
2015-07-18, 2.826820e-11, -1.785611e-10, -2.935257e-10, 4.866841e-10, 4.480894e-10, 7.476159e-10
2015-07-19, 5.663319e-11, -1.474495e-10, -2.538351e-10, 4.862334e-10, 4.478026e-10, 7.470334e-10
2015-07-20, 7.956466e-11, -1.153648e-10, -2.069288e-10, 4.858848e-10, 4.475849e-10, 7.467816e-10
2015-07-21, 9.640236e-11, -8.311894e-11, -1.558655e-10, 4.856945e-10, 4.474806e-10, 7.469299e-10
2015-07-22, 1.066423e-10, -5.167496e-11, -1.039007e-10, 4.856987e-10, 4.475211e-10, 7.475029e-10
2015-07-23, 1.100074e-10, -2.208632e-11, -5.431108e-11, 4.859075e-10, 4.477188e-10, 7.484738e-10
2015-07-24, 1.065258e-10, 4.583712e-12, -1.022535e-11, 4.863027e-10, 4.480641e-10, 7.497670e-10
2015-07-25, 9.657819e-11, 2.734048e-11, 2.553073e-11, 4.868410e-10, 4.485265e-10, 7.512670e-10
2015-07-26, 8.088539e-11, 4.531541e-11, 5.057271e-11, 4.874611e-10, 4.490587e-10, 7.528327e-10
2015-07-27, 6.042942e-11, 5.779540e-11, 6.307738e-11, 4.880928e-10, 4.496034e-10, 7.543144e-10
2015-07-28, 3.632921e-11, 6.423155e-11, 6.188376e-11, 4.886676e-10, 4.501017e-10, 7.555705e-10
2015-07-29, 9.708715e-12, 2.425779e-11, 4.657279e-11, 4.891277e-10, 4.513882e-10, 7.564832e-10
2015-07-30, -1.840369e-11, 9.421922e-12, 1.751948e-11, 4.894335e-10, 4.516630e-10, 7.569696e-10
2015-07-31, -4.712019e-11, -1.188312e-11, -2.409168e-11, 4.895680e-10, 4.517860e-10, 7.569902e-10
2015-08-01, -7.568025e-11, -3.905959e-11, -7.629755e-11, 4.895376e-10, 4.517631e-10, 7.565523e-10
2015-08-02, -1.033983e-10, -7.115441e-11, -1.364401e-10, 4.893696e-10, 4.516213e-10, 7.557095e-10
2015-08-03, -1.296068e-10, -1.068450e-10, -2.013026e-10, 4.891062e-10, 4.514038e-10, 7.545561e-10
2015-08-04, -1.536308e-10, -1.444669e-10, -2.672904e-10, 4.887977e-10, 4.511627e-10, 7.532190e-10
2015-08-05, -1.748188e-10, -1.820906e-10, -3.306391e-10, 4.884937e-10, 4.509497e-10, 7.518455e-10
2015-08-06, -1.926252e-10, -2.176410e-10, -3.876308e-10, 4.882368e-10, 4.508077e-10, 7.505894e-10
2015-08-07, -2.067100e-10, -2.490450e-10, -4.347958e-10, 4.880572e-10, 4.507637e-10, 7.495961e-10
2015-08-08, -2.170088e-10, -2.743847e-10, -4.690849e-10, 4.879718e-10, 4.508256e-10, 7.489889e-10
2015-08-09, -2.237346e-10, -2.920336e-10, -4.880084e-10, 4.879857e-10, 4.509830e-10, 7.488565e-10
2015-08-10, -2.273093e-10, -3.007628e-10, -3.905019e-10, 4.880960e-10, 4.512123e-10, 7.510793e-10
2015-08-11, -2.282524e-10, -2.998163e-10, -3.700546e-10, 4.882978e-10, 4.514841e-10, 7.520018e-10
2015-08-12, -2.270698e-10, -2.889629e-10, -3.316270e-10, 4.885874e-10, 4.517720e-10, 7.534069e-10
2015-08-13, -2.241804e-10, -2.052641e-10, -2.758997e-10, 4.889649e-10, 4.511247e-10, 7.552096e-10
2015-08-14, -2.198968e-10, -1.854067e-10, -2.044371e-10, 4.894329e-10, 4.514062e-10, 7.572915e-10
